"Popolazione residente per età, sesso e stato civile al 1° gennaio 2021"
"Codice regione";"Regione";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"18";"Calabria";58;1765;11031;376;182;0;0;0;13354;1507;11453;476;1019;0;0;0;14455;27809
"18";"Calabria";59;1668;10898;393;205;0;0;0;13164;1453;11216;444;1193;1;0;0;14307;27471
"18";"Calabria";60;1581;10960;400;208;1;0;0;13150;1369;10911;472;1360;3;0;0;14115;27265
"18";"Calabria";61;1435;10787;366;239;0;0;0;12827;1333;10525;403;1458;0;0;0;13719;26546
"18";"Calabria";62;1320;9982;331;262;0;1;0;11896;1126;9694;440;1466;0;0;0;12726;24622
"18";"Calabria";63;1177;10531;335;298;0;0;0;12341;1136;9714;402;1683;0;0;0;12935;25276
"18";"Calabria";64;1087;10173;294;310;0;0;0;11864;1012;9507;359;1768;0;0;0;12646;24510
"18";"Calabria";65;1032;10153;299;277;0;0;0;11761;984;9219;349;1948;0;0;0;12500;24261
"18";"Calabria";66;962;10103;299;350;1;0;0;11715;947;9020;307;2127;0;0;0;12401;24116
"18";"Calabria";67;861;9548;276;383;2;0;0;11070;921;8269;312;2132;0;0;0;11634;22704
"18";"Calabria";68;770;9050;258;401;0;0;0;10479;833;7734;291;2277;0;0;0;11135;21614
"18";"Calabria";69;714;9233;226;433;0;0;0;10606;848;7653;292;2636;0;0;0;11429;22035
"18";"Calabria";70;693;9347;217;492;1;0;0;10750;871;7558;264;2851;0;0;0;11544;22294
"18";"Calabria";71;624;9272;255;534;0;0;0;10685;822;7223;248;3140;0;0;0;11433;22118
"18";"Calabria";72;616;9183;186;564;2;0;0;10551;767;7148;227;3510;0;0;0;11652;22203
"18";"Calabria";73;572;8840;165;614;0;0;0;10191;724;6533;209;3687;0;0;0;11153;21344
"18";"Calabria";74;503;7788;150;640;0;0;0;9081;702;5695;174;3702;0;0;0;10273;19354
"18";"Calabria";75;368;5958;123;551;0;0;0;7000;538;4213;132;3030;0;0;0;7913;14913
"18";"Calabria";76;372;5935;102;582;1;0;0;6992;513;3920;119;3218;0;0;0;7770;14762
"18";"Calabria";77;311;5572;92;590;0;0;0;6565;570;3623;111;3472;0;0;0;7776;14341
"18";"Calabria";78;276;5425;74;643;0;0;0;6418;482;3305;101;3741;0;0;0;7629;14047
"18";"Calabria";79;309;4976;81;647;0;0;0;6013;472;2958;99;3765;0;0;0;7294;13307
"18";"Calabria";80;286;5422;67;860;0;0;0;6635;516;3124;104;4490;0;0;0;8234;14869
"18";"Calabria";81;272;4949;61;906;0;0;0;6188;527;2787;83;4499;0;0;0;7896;14084
"18";"Calabria";82;209;4299;51;872;0;0;0;5431;487;2466;84;4451;0;0;0;7488;12919
"18";"Calabria";83;201;3924;42;889;0;0;0;5056;456;1985;56;4378;0;0;0;6875;11931
"18";"Calabria";84;183;3437;35;878;0;0;0;4533;430;1760;51;4447;0;0;0;6688;11221
"18";"Calabria";85;173;3084;27;964;0;0;0;4248;466;1499;52;4300;0;0;0;6317;10565
"18";"Calabria";86;139;2682;18;944;0;0;0;3783;383;1137;51;4238;0;0;0;5809;9592
"18";"Calabria";87;135;2317;17;994;0;0;0;3463;383;959;42;4073;0;0;0;5457;8920
"18";"Calabria";88;81;1839;10;830;0;0;0;2760;367;734;23;3773;0;0;0;4897;7657
"18";"Calabria";89;78;1441;10;777;0;0;0;2306;315;571;33;3288;0;0;0;4207;6513
"18";"Calabria";90;63;1171;6;723;0;0;0;1963;284;457;24;2979;0;0;0;3744;5707
"18";"Calabria";91;60;809;5;595;0;0;1;1470;231;308;26;2425;0;0;0;2990;4460
"18";"Calabria";92;34;604;8;504;0;0;0;1150;188;217;11;1986;0;0;0;2402;3552
"18";"Calabria";93;32;405;5;404;0;0;0;846;174;143;11;1604;0;0;0;1932;2778
"18";"Calabria";94;24;297;3;347;0;0;0;671;139;112;10;1285;0;0;0;1546;2217
"18";"Calabria";95;13;199;2;229;0;0;0;443;107;72;8;977;0;0;0;1164;1607
"18";"Calabria";96;10;127;1;174;0;0;0;312;99;57;1;770;0;0;0;927;1239
"18";"Calabria";97;6;88;0;123;0;0;0;217;52;32;4;540;0;0;0;628;845
"18";"Calabria";98;6;59;0;84;0;0;0;149;39;24;4;361;0;0;0;428;577
"18";"Calabria";99;6;33;1;45;0;0;0;85;32;12;2;270;0;0;0;316;401
"18";"Calabria";100;9;45;2;74;0;0;0;130;52;28;3;345;0;0;0;428;558
"18";"Calabria";999;419940;452825;12031;23130;55;3;1;907985;361371;455942;17090;118185;23;4;1;952616;1860601
"15";"Campania";0;23098;0;0;0;0;0;0;23098;21823;0;0;0;0;0;0;21823;44921
"15";"Campania";1;23868;0;0;0;0;0;0;23868;22812;0;0;0;0;0;0;22812;46680
"15";"Campania";2;24739;0;0;0;0;0;0;24739;23038;0;0;0;0;0;0;23038;47777
"15";"Campania";3;25597;0;0;0;0;0;0;25597;24439;0;0;0;0;0;0;24439;50036
"15";"Campania";4;25961;0;0;0;0;0;0;25961;24547;0;0;0;0;0;0;24547;50508
"15";"Campania";5;26346;0;0;0;0;0;0;26346;24984;0;0;0;0;0;0;24984;51330
"15";"Campania";6;26539;0;0;0;0;0;0;26539;24798;0;0;0;0;0;0;24798;51337
"15";"Campania";7;26800;0;0;0;0;0;0;26800;25703;0;0;0;0;0;0;25703;52503
"15";"Campania";8;28402;0;0;0;0;0;0;28402;26472;0;0;0;0;0;0;26472;54874
"15";"Campania";9;28987;0;0;0;0;0;0;28987;27177;0;0;0;0;0;0;27177;56164
"15";"Campania";10;30013;0;0;0;0;0;0;30013;27882;0;0;0;0;0;0;27882;57895
"15";"Campania";11;30429;0;0;0;0;0;0;30429;28981;0;0;0;0;0;0;28981;59410
"15";"Campania";12;30742;0;0;0;0;0;0;30742;29417;0;0;0;0;0;0;29417;60159
"15";"Campania";13;31431;0;0;0;0;0;0;31431;30053;0;0;0;0;0;0;30053;61484
"15";"Campania";14;31901;0;0;0;0;0;0;31901;29875;0;0;0;0;0;0;29875;61776
"15";"Campania";15;32052;0;0;0;0;0;0;32052;30335;0;0;0;0;0;0;30335;62387
"15";"Campania";16;33172;1;0;0;0;0;0;33173;31194;3;1;0;0;0;0;31198;64371
"15";"Campania";17;33235;2;1;0;0;0;0;33238;31679;5;0;0;0;0;0;31684;64922
"15";"Campania";18;32743;4;2;0;0;0;0;32749;30976;13;1;0;0;0;0;30990;63739
"15";"Campania";19;33628;15;4;0;0;0;0;33647;31247;77;0;0;0;0;0;31324;64971
"15";"Campania";20;34172;34;3;2;0;0;0;34211;31563;186;2;0;0;0;0;31751;65962
"15";"Campania";21;33781;85;8;0;0;0;0;33874;30801;448;6;2;0;0;0;31257;65131
"15";"Campania";22;33653;207;5;1;1;0;0;33867;30342;787;5;1;0;0;0;31135;65002
"15";"Campania";23;33336;327;4;1;2;0;0;33670;29793;1252;5;1;0;0;0;31051;64721
"15";"Campania";24;33011;556;9;0;1;0;0;33577;29529;1949;7;3;1;0;0;31489;65066
"15";"Campania";25;31851;950;4;0;3;0;0;32808;28980;3002;15;3;1;0;0;32001;64809
"15";"Campania";26;31704;1515;7;1;6;0;0;33233;27890;4167;32;7;2;0;0;32098;65331
"15";"Campania";27;31132;2325;12;0;6;0;0;33475;26920;5885;53;9;3;0;0;32870;66345
"15";"Campania";28;31109;3625;14;3;6;0;0;34757;25905;8324;61;15;3;0;0;34308;69065
"15";"Campania";29;29192;4923;29;4;3;0;0;34151;23526;10538;87;19;4;0;0;34174;68325
"15";"Campania";30;27295;6797;47;4;6;2;0;34151;21166;12637;142;20;5;1;0;33971;68122
"15";"Campania";31;25277;8518;69;5;10;0;0;33879;18710;15082;186;36;2;0;0;34016;67895
"15";"Campania";32;23814;10456;90;8;6;0;0;34374;16790;17615;238;45;16;0;1;34705;69079
"15";"Campania";33;21351;12350;113;12;12;0;0;33838;14310;18714;270;72;5;0;0;33371;67209
"15";"Campania";34;18939;14216;152;13;15;0;0;33335;12734;20271;326;66;10;0;0;33407;66742
"15";"Campania";35;17719;16562;175;19;14;1;0;34490;11449;22039;385;93;3;0;0;33969;68459
"15";"Campania";36;16453;17873;227;24;5;0;0;34582;10601;24063;471;135;10;0;0;35280;69862
"15";"Campania";37;15130;19664;289;27;14;0;0;35124;9618;25194;565;133;6;1;0;35517;70641
"15";"Campania";38;14429;21545;310;36;12;0;0;36332;8973;26462;616;177;5;1;0;36234;72566
"15";"Campania";39;12986;22092;362;43;14;0;0;35497;8309;27101;671;197;3;1;0;36282;71779
"15";"Campania";40;12345;23533;425;38;12;2;0;36355;7589;27882;784;245;4;0;0;36504;72859
"15";"Campania";41;11593;24664;482;53;17;0;0;36809;7380;29084;924;286;12;1;0;37687;74496
"15";"Campania";42;11233;26021;496;62;11;0;0;37823;7035;30284;1048;392;11;0;0;38770;76593
"15";"Campania";43;10767;27108;632;73;22;1;0;38603;6972;31046;1104;456;8;0;0;39586;78189
"15";"Campania";44;10540;28570;687;99;14;1;0;39911;7040;32300;1207;555;3;0;0;41105;81016
"15";"Campania";45;10403;30101;802;119;23;0;0;41448;6732;33583;1329;642;4;0;0;42290;83738
"15";"Campania";46;9878;31561;875;136;15;0;0;42465;6838;35136;1460;795;6;1;0;44236;86701
"15";"Campania";47;9096;31352;919;175;20;0;0;41562;6331;35030;1493;853;12;0;0;43719;85281
"15";"Campania";48;8572;31983;927;188;17;0;0;41687;6110;35181;1611;966;2;1;0;43871;85558
"15";"Campania";49;8099;32335;1036;243;19;0;1;41733;5929;35596;1690;1142;8;1;0;44366;86099
"15";"Campania";50;7316;32261;1018;270;24;0;0;40889;5676;35134;1700;1178;7;1;0;43696;84585
"15";"Campania";51;6980;33818;1059;301;16;0;0;42174;5542;35744;1684;1461;5;1;0;44437;86611
"15";"Campania";52;6500;34001;1072;332;11;0;0;41916;5340;35831;1728;1626;4;0;1;44530;86446
"15";"Campania";53;6139;34700;1147;341;14;0;0;42341;5289;36248;1848;1780;10;0;0;45175;87516
"15";"Campania";54;5802;35094;1185;482;15;1;0;42579;5257;36076;1851;2043;2;0;0;45229;87808
"15";"Campania";55;5336;35564;1187;499;14;0;0;42600;4980;36028;1821;2353;3;0;0;45185;87785
"15";"Campania";56;5174;36343;1240;568;17;0;0;43342;4963;36390;1868;2882;2;0;1;46106;89448
"15";"Campania";57;4542;33949;1181;642;17;0;0;40331;4597;34289;1699;2873;1;0;0;43459;83790
"15";"Campania";58;4091;33285;1086;672;15;0;0;39149;4429;33369;1590;3225;4;0;0;42617;81766
"15";"Campania";59;3720;32807;1012;743;22;0;0;38304;4105;32536;1606;3501;3;0;1;41752;80056
"15";"Campania";60;3455;31215;1022;785;12;0;0;36489;3913;30779;1467;3781;2;1;0;39943;76432
"15";"Campania";61;3058;31228;920;885;12;0;0;36103;3873;29708;1381;4125;4;0;0;39091;75194
"15";"Campania";62;2753;29568;844;868;8;0;0;34041;3532;27977;1316;4345;1;0;0;37171;71212
"15";"Campania";63;2579;29077;873;1020;14;0;0;33563;3227;27425;1315;4694;1;0;0;36662;70225
"15";"Campania";64;2205;27695;761;1079;6;0;0;31746;2956;26074;1188;4991;1;0;0;35210;66956
"15";"Campania";65;2132;28392;721;1151;5;1;0;32402;2980;25535;1103;5562;2;0;0;35182;67584
"15";"Campania";66;1917;27741;658;1248;6;0;0;31570;2868;25079;1080;6085;1;0;1;35114;66684
"15";"Campania";67;1710;25474;614;1272;5;0;0;29075;2511;22456;938;6057;1;0;0;31963;61038
"15";"Campania";68;1627;24765;584;1366;7;0;0;28349;2518;21073;942;6437;3;0;0;30973;59322
"15";"Campania";69;1457;24804;539;1531;5;0;0;28336;2371;20687;858;7019;1;1;0;30937;59273
"15";"Campania";70;1417;24764;544;1645;2;1;0;28373;2441;20418;868;7742;1;1;0;31471;59844
"15";"Campania";71;1340;24325;456;1756;5;0;1;27883;2299;19930;800;8382;0;0;0;31411;59294
"15";"Campania";72;1275;24380;438;2075;3;0;0;28171;2398;19439;777;9375;2;0;0;31991;60162
"15";"Campania";73;1167;22922;424;2133;3;0;0;26649;2293;17862;661;9900;0;0;0;30716;57365
"15";"Campania";74;1056;22725;381;2337;7;0;1;26507;2159;17141;623;10745;0;0;0;30668;57175
"15";"Campania";75;818;17879;284;2138;5;0;0;21124;1826;13200;462;9253;0;0;0;24741;45865
"15";"Campania";76;666;14662;235;1939;6;0;1;17509;1542;10517;393;8714;0;0;0;21166;38675
"15";"Campania";77;693;15013;206;2164;2;0;0;18078;1767;10811;362;10038;1;0;0;22979;41057
"15";"Campania";78;613;13780;202;2234;1;0;0;16830;1605;9535;347;10073;0;0;0;21560;38390
"15";"Campania";79;559;12381;181;2280;0;0;0;15401;1564;8457;315;10354;1;0;0;20691;36092
"15";"Campania";80;575;12946;142;2610;1;0;1;16275;1676;8398;274;11811;1;0;0;22160;38435
"15";"Campania";81;473;11890;136;2657;1;0;0;15157;1561;7571;245;11924;1;0;0;21302;36459
"15";"Campania";82;410;9999;121;2643;3;0;0;13176;1498;6230;202;11289;0;0;0;19219;32395
"15";"Campania";83;392;8785;93;2533;0;0;0;11803;1304;5004;233;11080;0;0;0;17621;29424
"15";"Campania";84;355;7077;77;2455;0;0;1;9965;1203;4093;165;10508;0;0;0;15969;25934
"15";"Campania";85;281;6501;59;2530;0;0;0;9371;1135;3477;140;10528;0;0;1;15281;24652
"15";"Campania";86;268;5205;38;2322;1;0;0;7834;1064;2712;128;9699;0;0;0;13603;21437
"15";"Campania";87;227;4580;45;2206;0;0;0;7058;1017;2218;115;9242;0;0;0;12592;19650
"15";"Campania";88;193;3600;30;2079;0;0;0;5902;856;1665;94;8363;0;0;0;10978;16880
"15";"Campania";89;133;2784;17;1879;1;0;0;4814;780;1307;76;7476;0;0;0;9639;14453
"15";"Campania";90;136;2224;16;1641;0;0;0;4017;714;1021;75;6915;0;0;0;8725;12742
"15";"Campania";91;101;1577;14;1339;1;0;0;3032;605;633;56;5446;0;0;1;6741;9773
"15";"Campania";92;72;1082;11;1093;0;0;0;2258;475;489;54;4559;0;0;0;5577;7835
"15";"Campania";93;54;726;8;837;0;0;0;1625;392;277;30;3575;0;0;0;4274;5899
"15";"Campania";94;46;431;4;684;0;0;0;1165;308;201;20;2688;0;0;0;3217;4382
"15";"Campania";95;31;290;3;456;0;0;0;780;258;135;28;2095;0;0;0;2516;3296
"15";"Campania";96;26;188;2;344;0;0;0;560;155;85;14;1515;0;0;0;1769;2329
"15";"Campania";97;15;124;2;260;0;0;0;401;135;53;6;1087;0;0;0;1281;1682
"15";"Campania";98;12;83;2;179;0;0;0;276;95;49;6;756;0;0;0;906;1182
"15";"Campania";99;15;37;1;114;0;0;0;167;83;35;3;525;0;0;0;646;813
"15";"Campania";100;34;60;2;149;0;0;0;245;107;51;2;668;0;0;0;828;1073
"15";"Campania";999;1290489;1346671;32114;69155;593;10;6;2739038;1149539;1372388;53352;309709;214;13;7;2885222;5624260
"08";"Emilia-Romagna";0;15416;0;0;0;0;0;0;15416;14532;0;0;0;0;0;0;14532;29948
"08";"Emilia-Romagna";1;15939;0;0;0;0;0;0;15939;15350;0;0;0;0;0;0;15350;31289
"08";"Emilia-Romagna";2;17183;0;0;0;0;0;0;17183;15897;0;0;0;0;0;0;15897;33080
"08";"Emilia-Romagna";3;17631;0;0;0;0;0;0;17631;16396;0;0;0;0;0;0;16396;34027
"08";"Emilia-Romagna";4;18297;0;0;0;0;0;0;18297;17412;0;0;0;0;0;0;17412;35709
"08";"Emilia-Romagna";5;18910;0;0;0;0;0;0;18910;17921;0;0;0;0;0;0;17921;36831
"08";"Emilia-Romagna";6;19179;0;0;0;0;0;0;19179;18154;0;0;0;0;0;0;18154;37333
"08";"Emilia-Romagna";7;19612;0;0;0;0;0;0;19612;18759;0;0;0;0;0;0;18759;38371
"08";"Emilia-Romagna";8;20434;0;0;0;0;0;0;20434;19069;0;0;0;0;0;0;19069;39503
"08";"Emilia-Romagna";9;20637;0;0;0;0;0;0;20637;19594;0;0;0;0;0;0;19594;40231
"08";"Emilia-Romagna";10;21525;0;0;0;0;0;0;21525;20095;0;0;0;0;0;0;20095;41620
"08";"Emilia-Romagna";11;21738;0;0;0;0;0;0;21738;20576;0;0;0;0;0;0;20576;42314
"08";"Emilia-Romagna";12;21779;0;0;0;0;0;0;21779;20359;0;0;0;0;0;0;20359;42138
"08";"Emilia-Romagna";13;21694;0;0;0;0;0;0;21694;20181;0;0;0;0;0;0;20181;41875
"08";"Emilia-Romagna";14;21455;0;0;0;0;0;0;21455;20051;0;0;0;0;0;0;20051;41506
"08";"Emilia-Romagna";15;21128;0;0;0;0;0;0;21128;19796;0;0;0;0;0;0;19796;40924
"08";"Emilia-Romagna";16;20965;1;0;0;0;0;0;20966;19690;4;0;0;0;0;0;19694;40660
"08";"Emilia-Romagna";17;20617;1;0;0;0;0;0;20618;19051;1;0;0;0;0;0;19052;39670
"08";"Emilia-Romagna";18;20903;3;0;0;0;0;0;20906;19099;20;0;0;0;0;0;19119;40025
"08";"Emilia-Romagna";19;21037;12;0;0;0;0;0;21049;19214;85;0;0;0;0;0;19299;40348
"08";"Emilia-Romagna";20;21854;26;2;0;0;0;0;21882;19367;244;2;0;0;0;0;19613;41495
"08";"Emilia-Romagna";21;21482;81;1;7;0;0;0;21571;19021;530;7;0;3;0;0;19561;41132
"08";"Emilia-Romagna";22;22221;169;1;3;1;0;0;22395;18527;861;9;1;0;0;0;19398;41793
"08";"Emilia-Romagna";23;21778;244;3;3;3;0;0;22031;18654;1161;11;1;4;0;0;19831;41862
"08";"Emilia-Romagna";24;21369;397;6;1;3;0;0;21776;18288;1641;20;2;4;0;0;19955;41731
"08";"Emilia-Romagna";25;21071;779;10;0;7;0;0;21867;17441;2319;42;2;4;0;0;19808;41675
"08";"Emilia-Romagna";26;21003;1017;13;1;3;0;0;22037;17418;2889;45;3;3;1;0;20359;42396
"08";"Emilia-Romagna";27;20838;1511;20;3;10;1;0;22383;16967;3590;79;5;7;0;0;20648;43031
"08";"Emilia-Romagna";28;21291;2163;30;1;8;0;0;23493;17225;4710;109;14;10;1;0;22069;45562
"08";"Emilia-Romagna";29;20626;2850;59;2;19;0;0;23556;16392;5716;115;10;11;0;0;22244;45800
"08";"Emilia-Romagna";30;20018;3887;75;2;22;0;0;24004;15755;7045;186;22;9;0;0;23017;47021
"08";"Emilia-Romagna";31;18925;4819;89;7;17;0;1;23858;14585;8115;248;13;22;4;0;22987;46845
"08";"Emilia-Romagna";32;18244;5817;121;3;17;0;0;24202;13542;9344;311;32;18;1;0;23248;47450
"08";"Emilia-Romagna";33;16679;6885;156;2;26;1;0;23749;12704;10425;362;32;29;2;0;23554;47303
"08";"Emilia-Romagna";34;15886;7787;214;6;33;0;0;23926;11866;11430;458;41;23;1;0;23819;47745
"08";"Emilia-Romagna";35;15565;9001;264;9;22;0;0;24861;11599;12446;566;59;29;1;0;24700;49561
"08";"Emilia-Romagna";36;14931;10153;309;10;23;2;0;25428;11062;13360;691;72;28;0;0;25213;50641
"08";"Emilia-Romagna";37;14564;10913;395;7;34;1;0;25914;11025;13948;796;81;38;0;0;25888;51802
"08";"Emilia-Romagna";38;14198;11985;506;14;27;1;0;26731;10791;14798;927;106;34;1;0;26657;53388
"08";"Emilia-Romagna";39;13484;12825;588;24;35;1;0;26957;10180;15379;1014;100;26;1;0;26700;53657
"08";"Emilia-Romagna";40;13600;13688;631;29;32;1;0;27981;10224;16107;1213;134;17;1;0;27696;55677
"08";"Emilia-Romagna";41;13557;14464;807;23;22;1;1;28875;10286;17244;1393;172;18;0;0;29113;57988
"08";"Emilia-Romagna";42;14032;15878;940;49;44;0;0;30943;10787;18255;1530;187;31;0;0;30790;61733
"08";"Emilia-Romagna";43;14101;16888;1048;41;35;2;0;32115;10750;19383;1826;222;25;0;0;32206;64321
"08";"Emilia-Romagna";44;14195;18159;1231;61;44;0;2;33692;10903;20436;2070;256;36;1;0;33702;67394
"08";"Emilia-Romagna";45;14263;19517;1512;80;38;0;1;35411;10959;21870;2302;294;27;1;0;35453;70864
"08";"Emilia-Romagna";46;14696;20618;1667;104;47;0;0;37132;10953;22756;2571;397;28;2;1;36708;73840
"08";"Emilia-Romagna";47;13650;21311;1797;91;49;1;0;36899;10511;23142;2795;414;35;0;0;36897;73796
"08";"Emilia-Romagna";48;13076;21859;1993;110;49;2;0;37089;9859;23489;3021;532;33;0;0;36934;74023
"08";"Emilia-Romagna";49;12325;22511;2218;135;57;0;0;37246;9540;23840;3233;557;31;0;0;37201;74447
"08";"Emilia-Romagna";50;11388;22520;2322;158;67;1;0;36456;8929;23931;3375;615;22;0;0;36872;73328
"08";"Emilia-Romagna";51;10956;23191;2478;145;54;0;0;36824;8481;24449;3567;711;27;0;0;37235;74059
"08";"Emilia-Romagna";52;10274;23499;2628;206;46;0;0;36653;7910;24372;3661;845;24;0;1;36813;73466
"08";"Emilia-Romagna";53;9496;23444;2806;243;47;1;0;36037;7490;24208;3630;967;13;0;2;36310;72347
"08";"Emilia-Romagna";54;9035;24141;2868;263;48;0;0;36355;7208;24424;3831;1098;17;1;1;36580;72935
"08";"Emilia-Romagna";55;8164;24182;2932;319;47;0;1;35645;6536;24566;3746;1313;14;0;1;36176;71821
"08";"Emilia-Romagna";56;7722;24958;3014;324;44;0;1;36063;6312;25364;3904;1347;24;0;0;36951;73014
"08";"Emilia-Romagna";57;6675;23622;2874;366;44;1;1;33583;5796;23796;3692;1343;13;0;0;34640;68223
"08";"Emilia-Romagna";58;5879;22820;2885;387;41;0;1;32013;5132;23564;3502;1542;11;2;0;33753;65766
"08";"Emilia-Romagna";59;5477;22564;2700;432;39;0;0;31212;4805;23067;3415;1744;16;0;1;33048;64260
"08";"Emilia-Romagna";60;4786;22137;2544;477;35;0;0;29979;4386;22446;3438;1874;5;0;0;32149;62128
"08";"Emilia-Romagna";61;4411;21775;2474;505;28;0;1;29194;4313;21824;3055;2142;10;0;1;31345;60539
"08";"Emilia-Romagna";62;3842;20972;2295;579;35;0;0;27723;3778;20754;2908;2381;9;0;0;29830;57553
"08";"Emilia-Romagna";63;3707;20776;2203;612;27;0;0;27325;3519;20896;2769;2500;7;0;0;29691;57016
"08";"Emilia-Romagna";64;3253;20666;2111;670;26;0;0;26726;3247;20496;2600;2830;6;0;0;29179;55905
"08";"Emilia-Romagna";65;3021;19877;1936;688;27;0;0;25549;3007;19589;2437;2950;5;0;0;27988;53537
"08";"Emilia-Romagna";66;2647;19284;1666;782;21;0;0;24400;2706;19206;2261;3312;9;0;1;27495;51895
"08";"Emilia-Romagna";67;2429;18566;1537;821;10;0;2;23365;2412;18210;2106;3413;7;0;0;26148;49513
"08";"Emilia-Romagna";68;2337;18034;1404;919;15;0;2;22711;2232;18079;1900;3899;6;0;0;26116;48827
"08";"Emilia-Romagna";69;2185;17919;1375;1011;11;0;1;22502;2029;17516;1781;4130;6;0;0;25462;47964
"08";"Emilia-Romagna";70;2045;18814;1342;1134;10;0;0;23345;1902;18262;1831;4799;4;0;1;26799;50144
"08";"Emilia-Romagna";71;1922;19046;1286;1281;13;1;0;23549;1817;17935;1702;5423;4;0;0;26881;50430
"08";"Emilia-Romagna";72;1994;19984;1175;1505;11;0;0;24669;1763;18582;1652;6259;4;0;0;28260;52929
"08";"Emilia-Romagna";73;1916;19925;1140;1638;7;1;0;24627;1607;17736;1511;6767;1;0;1;27623;52250
"08";"Emilia-Romagna";74;1748;19759;998;1814;11;0;0;24330;1574;17435;1424;7811;2;0;0;28246;52576
"08";"Emilia-Romagna";75;1213;13347;726;1403;3;0;0;16692;1034;11923;949;6077;1;0;0;19984;36676
"08";"Emilia-Romagna";76;1321;14940;666;1663;1;0;0;18591;1164;12646;929;7298;2;0;0;22039;40630
"08";"Emilia-Romagna";77;1314;14284;609;1838;2;0;0;18047;1179;11760;870;7926;2;0;0;21737;39784
"08";"Emilia-Romagna";78;1286;13485;536;1860;6;0;0;17173;1226;10972;778;8267;1;0;0;21244;38417
"08";"Emilia-Romagna";79;1291;13277;538;2081;8;0;0;17195;1176;10352;736;9178;0;0;0;21442;38637
"08";"Emilia-Romagna";80;1369;13656;453;2406;1;0;0;17885;1300;10619;692;10858;1;0;0;23470;41355
"08";"Emilia-Romagna";81;1311;12798;396;2567;3;0;0;17075;1206;9526;655;11303;1;0;0;22691;39766
"08";"Emilia-Romagna";82;1132;12203;340;2596;2;0;0;16273;1160;8319;574;12010;0;0;0;22063;38336
"08";"Emilia-Romagna";83;1005;10211;257;2539;0;0;0;14012;1011;6447;442;11247;1;0;0;19148;33160
"08";"Emilia-Romagna";84;823;8414;203;2312;1;0;0;11753;864;5190;376;10790;0;0;0;17220;28973
"08";"Emilia-Romagna";85;837;8227;178;2418;1;0;0;11661;872;4397;309;11744;0;0;0;17322;28983
"08";"Emilia-Romagna";86;720;6975;166;2474;1;0;0;10336;850;3622;278;11491;0;0;0;16241;26577
"08";"Emilia-Romagna";87;546;5806;115;2225;0;0;0;8692;775;2737;217;10515;0;0;0;14244;22936
"08";"Emilia-Romagna";88;507;4502;92;2043;0;0;0;7144;663;1985;164;9781;0;0;0;12593;19737
"08";"Emilia-Romagna";89;443;3817;55;1971;0;0;0;6286;664;1490;152;9228;0;0;0;11534;17820
"08";"Emilia-Romagna";90;357;3116;56;1788;1;0;0;5318;613;1182;150;8885;0;0;0;10830;16148
"08";"Emilia-Romagna";91;257;2298;31;1502;0;0;0;4088;510;750;71;7307;0;0;0;8638;12726
"08";"Emilia-Romagna";92;252;1622;37;1261;1;0;0;3173;480;491;64;6373;0;0;0;7408;10581
"08";"Emilia-Romagna";93;144;1184;19;1046;0;0;0;2393;385;319;60;5488;0;0;0;6252;8645
"08";"Emilia-Romagna";94;111;758;7;817;0;0;0;1693;316;201;37;4401;0;0;0;4955;6648
"08";"Emilia-Romagna";95;75;501;5;637;0;0;0;1218;302;129;39;3556;0;0;0;4026;5244
"08";"Emilia-Romagna";96;53;334;9;511;0;0;0;907;205;80;26;2592;0;0;0;2903;3810
"08";"Emilia-Romagna";97;34;176;4;348;0;0;0;562;158;45;13;1966;0;0;0;2182;2744
"08";"Emilia-Romagna";98;19;112;3;232;0;0;0;366;93;17;15;1399;0;0;0;1524;1890
"08";"Emilia-Romagna";99;13;60;2;180;0;0;0;255;91;12;8;946;0;0;0;1057;1312
"08";"Emilia-Romagna";100;14;59;1;191;0;0;0;265;108;15;7;1207;0;0;0;1337;1602
"08";"Emilia-Romagna";999;1053357;976856;75203;59016;1522;19;15;2165988;905673;992516;106261;267609;858;21;11;2272949;4438937
"06";"Friuli-Venezia Giulia";0;3770;0;0;0;0;0;0;3770;3689;0;0;0;0;0;0;3689;7459
"06";"Friuli-Venezia Giulia";1;3861;0;0;0;0;0;0;3861;3695;0;0;0;0;0;0;3695;7556
"06";"Friuli-Venezia Giulia";2;4058;0;0;0;0;0;0;4058;3851;0;0;0;0;0;0;3851;7909
"06";"Friuli-Venezia Giulia";3;4241;0;0;0;0;0;0;4241;4069;0;0;0;0;0;0;4069;8310
"06";"Friuli-Venezia Giulia";4;4514;0;0;0;0;0;0;4514;4251;0;0;0;0;0;0;4251;8765
"06";"Friuli-Venezia Giulia";5;4502;0;0;0;0;0;0;4502;4352;0;0;0;0;0;0;4352;8854
"06";"Friuli-Venezia Giulia";6;4829;0;0;0;0;0;0;4829;4465;0;0;0;0;0;0;4465;9294
"06";"Friuli-Venezia Giulia";7;4874;0;0;0;0;0;0;4874;4584;0;0;0;0;0;0;4584;9458
