anno,genere,codice,regione,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2014,Femmine,18,Calabria,8068,8116,8249,8577,8524,8874,8685,8865,8867,9052,9152,8939,9444,9605,9515,9835,9764,9962,10388,10556,11272,11959,11864,12189,12601,12860,12725,12537,12518,12415,12368,12681,12526,12623,12905,12875,13543,13931,13801,14171,14012,14339,14561,14394,15366,15059,15192,15329,15161,15852,14963,14984,14837,14614,14194,13198,13418,13128,13032,12898,12166,11529,11930,12145,12130,12439,12100,11196,8679,8650,8801,8725,8452,9751,9662,9368,8890,8891,8911,8667,8569,8126,7568,7282,6471,5755,5365,4779,4241,3646,3105,2417,2031,1712,838,544,418,356,314,240,386
2014,Femmine,19,Sicilia,21534,22475,22368,22924,23347,23800,23612,23678,24379,24842,24892,24951,25171,25405,26064,25945,26173,26752,27213,28133,29708,31038,30792,31350,31342,31522,30746,30329,30718,31321,30750,31600,31547,32414,32832,33594,34296,35682,36584,37936,37400,37492,38657,38558,39293,39075,39292,39360,39159,39978,38005,38163,37307,37491,35397,34417,34590,33762,33337,33408,30661,30569,30044,31181,31589,32612,32221,29828,25134,24372,23435,23500,23597,26970,25799,24898,22404,21930,21971,21865,20997,18987,18616,18925,15816,14669,12591,11866,9957,9123,7066,6132,4466,3706,1953,1213,966,871,707,527,732
2014,Femmine,20,Sardegna,5682,5925,6218,6392,6352,6451,6489,6451,6452,6399,6631,6600,6756,6829,6717,6537,6659,6717,6959,7220,7610,7999,8179,8680,8520,8684,8813,8919,9209,9298,9644,10026,10171,10347,10610,11390,11665,12259,12780,13167,13285,13203,13514,12981,13662,13443,13746,13950,13888,14239,13797,13408,13284,12662,12461,12278,12413,12114,11821,11896,11359,11261,11150,11135,10758,11171,10657,9891,9507,9406,9289,9430,8893,9759,9055,8423,7802,7673,7191,7305,7057,6498,5967,6087,5471,5156,4384,4131,3367,3189,2646,2052,1582,1373,900,515,381,346,288,190,333
2015,Totale,1,Piemonte,34448,35531,37043,37239,38109,39218,39478,39294,38777,38421,38235,38349,37663,37760,38946,37749,37906,37571,37121,37259,37641,37998,39320,39897,40793,40701,42029,41531,42796,44364,44874,46433,48556,48989,50334,52054,55603,58583,61365,65295,67898,67982,69557,70786,70378,72703,72265,72287,72640,72586,73569,68796,66252,65478,63526,62155,60401,60168,59035,58005,57053,55167,55318,54410,56730,57342,60482,59087,57711,44114,47339,47057,47627,47946,52321,51768,50148,45642,41910,41527,38431,35927,34323,32393,31493,27086,23805,21137,18009,15340,12682,10689,8791,7013,5216,2580,1529,1187,1002,934,1556
2015,Totale,2,Valle D'Aosta/Vallée D'Aoste,1107,1060,1173,1210,1188,1258,1231,1247,1235,1167,1179,1196,1150,1193,1228,1180,1138,1072,1155,1092,1069,1100,1158,1161,1228,1221,1289,1280,1272,1316,1331,1393,1426,1328,1476,1444,1722,1629,1768,1876,1999,2020,2043,2122,2099,2240,2167,2222,2232,2185,2311,2145,1946,1970,1803,1900,1711,1720,1688,1674,1664,1623,1544,1560,1576,1631,1684,1591,1523,1165,1267,1327,1362,1359,1400,1328,1317,1132,1055,1023,939,937,846,855,848,707,654,563,508,408,309,269,261,215,127,76,50,38,27,21,40
2015,Totale,3,Lombardia,85920,88298,92140,93861,96806,98846,98704,97266,97642,95200,95279,93279,92094,92855,93853,91445,90732,89783,88905,87844,88527,90133,92720,93391,95477,96692,100483,99477,100932,106307,109735,113932,119304,120995,124155,128220,135859,142397,148470,158725,164180,163883,165715,166094,164834,169095,168570,167891,171375,169868,169058,157954,149904,145376,140305,136746,130246,127953,125869,122201,119741,116063,115512,114423,119228,120380,124626,120732,124204,91411,97796,96351,97939,99932,107885,105007,100511,89492,80671,81155,74777,69525,65728,61206,58043,50294,44694,39303,33757,29124,24833,20732,16092,13168,9958,5036,2777,2215,1912,1697,3039
2015,Totale,4,Trentino-Alto Adige/Südtirol,10320,10420,10653,10692,11011,10841,11097,10966,11019,11206,11333,11046,10982,11256,11474,11438,11406,11395,11333,11070,11192,11132,11492,11449,11482,11449,11523,11433,11465,11746,11911,12376,12661,12656,12854,12942,13683,13783,14305,15083,15995,16151,16356,16937,16705,17638,17424,17380,17759,17957,17856,16749,15868,15823,15192,14705,13816,13526,13113,12568,12161,11944,11683,11408,11786,11213,11637,11340,12164,8633,9912,10480,10341,10327,9841,9440,8908,7925,7390,7211,6895,6550,6225,5840,5767,4912,4551,4048,3547,3220,2739,2462,1996,1597,1194,649,264,195,156,173,365
2015,Totale,5,Veneto,40526,41799,43990,44842,46236,46877,47895,47260,47250,46928,47433,46387,45869,45614,47338,46165,46096,45863,45299,44457,44835,45146,47063,46789,47958,47743,49007,47362,48391,51226,51739,52815,55160,56450,58213,61054,65366,67869,71210,74854,79989,79302,80610,81704,81943,84008,83025,83767,84379,84720,85291,79849,76793,75280,71185,70838,66291,65023,63876,61632,60643,58549,57661,56901,59174,58404,60050,58708,63450,43277,50088,50941,49157,48698,51077,49455,47272,42458,38985,38888,36485,32750,31320,29418,28512,24333,22843,20909,17967,15621,13109,11353,8831,7026,5525,2689,1532,1222,978,945,1611
2015,Totale,6,Friuli-Venezia Giulia,9178,9361,9799,9971,10397,10525,10501,10731,10633,10445,10537,10425,10261,10444,10634,10202,10126,10001,10160,9854,9841,10048,10698,10623,10924,11050,11359,10896,11457,11982,12277,12499,13133,13311,13811,14316,15627,15816,16780,17750,19291,19137,19726,19805,19975,20217,20081,20336,20324,20656,21011,19908,18786,18402,17773,17609,16597,16264,16103,15768,15585,15449,15301,15185,16131,15990,17036,17012,17904,12234,14645,14361,14405,14530,15294,14414,13666,12365,11143,10793,9832,9244,8778,8188,8156,7107,6411,5921,5469,4669,4173,3615,2975,2544,1956,952,467,405,318,305,584
2015,Totale,7,Liguria,10714,10983,11565,11369,11788,12340,12603,12347,12466,12412,12513,12248,12522,12547,12721,12458,12548,12556,12810,12471,12649,12929,13669,13519,13541,13622,13928,13572,13498,14153,14333,14657,14733,15363,15208,15955,17375,18502,19481,21094,22477,22950,24075,24360,24597,25263,25502,25399,26516,27091,27321,25684,24792,23976,23169,22923,22080,21799,21174,20482,20587,19951,19401,19304,20678,21088,22289,22979,23173,16821,19012,18501,19091,19598,21078,20620,20229,18523,17012,16681,15638,15031,14467,13834,13489,11951,10590,9359,8179,7090,5960,5127,4159,3312,2632,1260,850,652,537,481,821
2015,Totale,8,Emilia-Romagna,36624,38166,39464,40268,41593,42393,42033,41634,41150,40481,39906,38881,38996,38742,39249,37645,37293,37100,36618,36156,36802,37034,38407,39209,40055,40169,41173,41442,42586,45254,46875,48671,50605,51678,53853,56345,60475,63073,66492,70118,73531,73523,74103,74536,73490,74511,74113,73026,73868,72878,74274,69316,67072,65718,63688,62218,59358,59063,58186,55783,54322,51950,51230,50714,53041,53644,56680,56431,57198,40448,45024,44755,44022,44944,48678,47716,47187,42503,38563,39863,38264,34922,31952,31135,30412,26327,24305,21981,18951,17483,14707,12676,10153,8383,6242,3295,1773,1399,1229,1059,1853
2015,Totale,9,Toscana,29044,29495,31237,31655,32502,32660,33668,33378,32939,32848,32819,31959,32173,32032,32243,30993,31158,30916,30705,30647,31038,31372,33006,33418,34595,34648,36231,35507,35797,38014,38831,40206,41439,42240,43730,45895,49009,50899,53585,56338,58984,59488,60200,60692,59727,61411,60514,60896,61836,61875,62452,58421,56470,55228,53681,52375,50479,49574,48793,47910,47404,45075,44782,44638,46093,48069,51420,51251,51531,40109,39856,40165,38390,39501,44070,42337,42470,37893,34292,34657,31932,30159,28056,27603,26789,23170,21572,19276,16744,14836,12756,10698,8544,7183,5498,2696,1415,1049,943,835,1412
2015,Totale,10,Umbria,6961,7271,7489,7572,7831,7801,8280,8158,8016,7971,7770,7639,7652,7579,7742,7580,7501,7460,7516,7617,7659,7913,8358,8311,8541,8773,9193,8953,9159,9487,9505,10271,10134,10500,10610,11051,11591,12033,12536,13176,13695,13593,13498,13659,13475,13936,13941,13792,13832,14289,14397,13453,13102,13055,12967,12378,11695,11485,11632,11436,11211,10970,10333,10871,11039,11465,12252,11364,10981,8752,9319,9749,9004,9112,10092,9807,10026,8881,8089,8192,7938,7435,6752,6943,6689,5556,5173,4735,4272,3686,3170,2667,2077,1738,1293,687,383,310,244,204,357
2015,Totale,11,Marche,12302,12634,13105,13714,13887,14171,14239,13992,13803,13781,13768,13567,13712,13522,14016,13745,13922,13712,13703,13956,13828,14325,14993,15086,15406,15260,15814,15397,15974,16437,16509,17078,17900,17976,18695,19596,20914,21414,22123,23210,23754,23392,23837,24479,23852,24627,24386,24459,24584,24472,25095,23897,22620,22895,22167,21539,21029,20462,20656,19869,19249,18740,18567,18903,19261,18568,19162,18574,18734,15409,14937,15682,14870,14833,16845,17127,17064,15366,14111,14410,13484,12683,11280,11651,11101,9405,8965,8272,7121,6404,5231,4376,3500,2899,2310,1119,597,461,403,365,573
2015,Totale,12,Lazio,50241,51805,53657,53342,54122,54521,54970,54962,54549,52796,52983,52553,51588,51721,52463,51309,51708,51484,51829,52590,53552,54929,57460,57262,58983,59038,60924,60753,60970,63779,65986,67950,70588,72074,73407,76378,80872,82953,86401,90835,94890,94966,96003,96171,96138,97496,96594,96763,97438,97387,98909,92745,88744,86619,82917,80613,77273,76010,74225,73112,71640,67603,65969,65287,67129,66892,70670,70004,68019,53019,53178,55551,53703,53937,58816,56611,53924,49439,45390,45132,42253,38917,35604,34095,33101,27719,24336,21745,18944,15742,13475,11399,8856,7141,5572,2651,1531,1299,1068,832,1406
2015,Totale,13,Abruzzo,10407,10617,11163,11204,11579,11330,11678,11514,11372,11483,11563,11493,11276,11752,11860,11694,11931,11869,12151,12275,12759,13411,13907,14079,14523,14603,14770,14604,14866,15442,15742,15698,16334,16122,16515,17237,17872,17938,18837,19187,19995,19751,20319,20788,20373,21233,21077,21270,21460,21580,21765,20398,19664,19411,19035,18762,18055,17906,17601,17559,17235,16237,16068,16134,16741,17041,17240,16414,15902,11934,12834,12431,12010,12095,13777,13769,12550,12435,11481,11551,10855,10790,9483,9255,9278,7692,7023,6392,5482,4762,3879,3187,2691,2156,1657,841,468,316,367,288,436
2015,Totale,14,Molise,2182,2234,2253,2315,2464,2315,2511,2495,2503,2573,2585,2627,2653,2698,2802,2880,2887,2944,2977,3070,3197,3274,3526,3487,3481,3533,3630,3641,3529,3702,3726,3706,3740,3842,3727,3948,3962,4053,4168,4435,4585,4424,4518,4499,4487,4761,4759,4893,4950,4931,5053,4745,4644,4614,4712,4555,4342,4315,4315,4258,4294,3888,4029,3754,4051,4231,4130,3928,3624,2851,2784,2608,2563,2814,3231,3416,2950,2958,2931,2866,2857,2728,2409,2318,2331,1956,1729,1677,1402,1156,978,826,725,596,435,209,122,99,100,86,123
2015,Totale,15,Campania,51080,52433,54524,55538,57318,59049,59803,60937,61313,61828,63939,64662,63995,65517,66663,66691,66795,67062,68417,69306,70818,73045,76574,76306,76002,75577,76388,73286,72455,73311,73745,74039,75181,73951,74603,76403,78442,79805,82985,85772,88875,87664,88047,88718,87278,89746,89700,90856,91427,91468,93536,87877,85796,84076,80687,79449,75474,74608,71271,72197,71216,65521,63457,63368,64652,64720,66057,63711,64250,52405,44582,48069,45900,43689,47820,46511,42611,40097,36864,36656,33595,32796,30127,28032,27061,22481,20118,17294,14614,12335,9931,8232,6391,4974,3675,1878,1104,884,737,625,1022
2015,Totale,16,Puglia,32823,33322,34437,35456,36683,37165,37699,38143,38365,39099,40554,40817,41042,42127,42978,42690,42756,43082,43711,44077,45064,46735,49168,48712,48736,48323,49155,47947,47047,46743,47948,48058,49262,49705,51111,53303,55223,57380,59477,61090,62717,60718,59859,61186,60911,62450,62722,63459,64267,64060,64988,60476,59018,58348,56883,55532,52590,53426,52102,51434,50057,48484,46596,48130,49669,49757,52595,49480,48826,41128,37199,37028,37728,35647,38662,37959,35630,33373,30706,30355,28931,27006,24884,23680,22939,19405,17211,15493,13002,10701,8899,7560,5944,4584,3712,1814,1088,839,697,559,953
2015,Totale,17,Basilicata,4084,4073,4445,4365,4549,4718,4854,4809,4963,4914,5257,5261,5417,5456,5634,5631,5620,5671,5806,5874,6079,6339,6868,6779,7124,7080,6946,6980,6845,7055,7142,6977,7036,6957,6912,7008,7425,7617,8056,8097,8351,8134,8333,8432,8606,8813,8866,9136,8874,9032,9344,8856,8973,8714,8574,8224,7967,7805,7950,7642,7673,7098,6970,6855,7105,7232,7435,6663,6109,4821,4687,4665,4715,4703,5586,5725,5443,5457,5104,4956,4935,4731,4128,3823,3917,3252,2959,2672,2329,1869,1443,1314,1075,826,614,275,167,152,128,97,179
2015,Totale,18,Calabria,16303,16440,16805,16941,17469,17691,17845,17929,18392,18294,18750,18876,18614,19281,19765,19509,20069,20049,20740,21317,21950,23255,24228,24118,24878,25583,25927,25306,25010,24840,25032,24703,25080,24980,25143,25601,25750,26497,27626,27457,27745,27707,27894,28287,28010,29553,29196,29423,29565,29329,30674,29056,28933,28657,28276,27567,25689,26366,25555,25471,25349,23923,22633,23214,23654,23713,24017,23394,21453,16691,16734,16677,16450,15861,18041,17641,16639,15850,15405,15315,14581,14246,13022,12009,11300,9798,8450,7540,6631,5549,4654,3899,2935,2369,1910,903,592,438,376,298,583
2015,Totale,19,Sicilia,44318,43793,45673,45568,46829,47903,48817,48391,49317,50297,51222,50998,51071,52013,52665,53253,53173,54367,55504,56392,58267,61001,63707,63050,63850,63565,63862,61993,61330,61418,62290,61296,62886,62500,64292,64991,66713,67583,70808,72552,74822,73445,73681,75255,74522,76776,75831,76570,76155,75551,77662,73513,73291,71474,71520,67964,65780,65788,64264,64062,63485,58469,57945,57381,59392,59677,61757,60833,55832,47102,45160,43110,42686,42564,47994,45924,43523,38950,37559,37089,36170,34409,30412,28945,28893,23434,21195,17963,16095,13260,11575,8790,7278,5140,4038,2076,1255,943,830,647,1042
2015,Totale,20,Sardegna,11358,11713,12280,12778,13286,13293,13311,13329,13425,13463,13304,13792,13516,13847,14233,13995,13682,13989,14268,14743,15108,15722,16394,16964,17649,17542,17796,17923,18024,18755,19007,19515,20380,20456,21134,21369,23243,23815,24684,25860,26959,27017,26731,26713,26207,27312,26519,27345,27629,27644,28171,26946,26186,25835,25051,24517,24105,24120,23566,23033,23293,22157,21849,21556,21674,21048,21500,20554,19244,18066,17631,17013,17337,16118,17552,16440,14816,13592,13226,11942,12262,11573,10390,9536,9439,8114,7444,6212,5725,4464,4038,3343,2520,1838,1577,1003,549,380,334,277,465
2015,Maschi,1,Piemonte,17613,18260,19026,19420,19672,20137,20424,20256,19942,19855,19797,19792,19177,19440,20130,19598,19541,19243,19238,19260,19228,19442,20087,20329,20892,20747,21350,20856,21590,22218,22414,23287,24360,24479,25046,26124,27797,29059,30468,32474,33942,34165,34838,35097,35079,36224,36003,35869,36173,36043,36335,33964,32512,32099,31058,30643,29650,29497,28831,28316,27630,26786,26984,26197,27164,27658,29018,28453,27618,20967,22362,21838,22113,21948,24010,23389,22614,20327,18446,17775,16072,14625,13575,12473,11842,9819,8197,6867,5540,4463,3594,2908,2215,1648,1203,509,301,204,179,166,210
2015,Maschi,2,Valle D'Aosta/Vallée D'Aoste,569,512,580,621,594,657,624,656,656,585,590,602,619,626,632,612,586,536,594,565,540,557,598,592,590,629,659,640,609,663,681,717,686,652,775,734,887,835,849,920,1030,1009,991,1033,1033,1090,1080,1099,1118,1102,1191,1086,955,1017,881,938,848,863,853,782,806,834,771,778,776,780,814,837,741,537,637,671,669,633,642,620,586,486,448,448,370,381,337,337,307,257,217,158,148,133,72,55,61,44,26,20,12,4,6,3,6
2015,Maschi,3,Lombardia,43993,45569,47345,48330,50117,50915,50804,50113,50348,49198,48732,48209,47500,47897,48610,47264,47224,46493,46199,45605,45872,46407,47851,47775,48581,49005,51160,50277,50955,53297,55410,57345,60182,61085,62659,64612,68835,72124,75240,80325,83365,82870,84155,84549,83777,85497,85359,84607,86761,85688,85135,78741,74460,72112,69372,67147,64057,62692,61560,59063,58116,56432,55740,54853,57432,57782,59593,57580,59067,43167,45690,44617,45146,45532,49217,47438,44687,39075,34527,33987,30623,27636,25419,22981,20730,17316,14602,12255,10009,8063,6470,5304,3703,2879,2086,922,438,373,293,233,340
2015,Maschi,4,Trentino-Alto Adige/Südtirol,5317,5396,5473,5445,5676,5593,5723,5696,5675,5849,5818,5728,5642,5869,5857,5857,5788,5929,5810,5762,5745,5665,5861,5848,5875,5789,5840,5699,5839,5951,6089,6257,6356,6399,6447,6409,6832,6870,7073,7451,8043,7988,8130,8459,8326,9049,8823,8671,8948,9178,9075,8488,7913,7847,7640,7440,6924,6612,6531,6242,6041,5881,5748,5670,5755,5565,5742,5453,5810,4157,4689,4971,4843,4800,4497,4290,4051,3496,3163,3031,2857,2695,2500,2269,2118,1717,1564,1321,1116,959,740,628,488,355,265,132,50,30,27,26,51
2015,Maschi,5,Veneto,20681,21446,22559,22901,23793,24118,24518,24202,24299,24245,24376,23772,23688,23555,24383,23613,23774,23590,23454,23210,23215,22940,24080,23638,24416,24038,24596,23865,23971,25406,25624,26474,27250,28145,29307,30619,32721,33902,35868,37794,40286,39959,41068,41158,41519,42549,41787,42260,42515,42695,42539,39930,38379,37464,35361,35156,32727,32135,31239,30107,29847,28828,28139,27906,28547,28436,28980,28265,30567,20440,23800,23856,22833,22652,23426,22783,21124,18755,16631,16612,15119,13255,12065,11011,10178,8521,7454,6478,5286,4380,3496,2851,2136,1565,1151,553,287,213,135,127,227
2015,Maschi,6,Friuli-Venezia Giulia,4759,4854,4991,5213,5333,5390,5443,5468,5409,5416,5346,5418,5277,5438,5482,5303,5269,5166,5303,5097,5075,5182,5475,5349,5535,5633,5700,5442,5733,5930,6265,6377,6657,6844,7064,7388,8031,8036,8414,8991,9729,9571,9923,9908,9932,10216,10195,10133,10163,10376,10552,9860,9376,9287,8950,8777,8128,7862,7945,7733,7553,7410,7257,7264,7717,7681,8215,8036,8604,5845,6887,6798,6636,6739,7029,6554,6133,5506,4729,4529,3969,3705,3374,3059,2938,2433,2127,1843,1535,1282,1107,924,647,539,404,188,85,60,50,45,77
2015,Maschi,7,Liguria,5558,5685,5911,5864,6001,6213,6409,6453,6346,6462,6392,6335,6449,6421,6597,6484,6479,6478,6715,6445,6457,6678,7071,6860,6803,6826,7022,6994,6879,7140,7252,7463,7514,7698,7574,7822,8485,9095,9639,10467,11074,11404,11914,12080,12048,12425,12662,12325,13026,13328,13510,12498,12066,11700,11301,11119,10624,10652,10264,9808,9943,9524,9290,9067,9890,9869,10548,10738,10702,7825,8786,8490,8540,8825,9477,9095,8839,7986,7261,6929,6439,6050,5553,5184,4946,4260,3702,3074,2536,2185,1754,1392,1049,852,615,261,170,128,91,79,113
2015,Maschi,8,Emilia-Romagna,18809,19447,20412,20637,21448,21773,21650,21576,21267,20790,20568,20128,20139,19941,20465,19319,19530,19232,18929,18817,19056,19213,19660,20169,20243,20207,20723,20564,21056,22409,23195,24084,25108,25716,26862,27840,30047,31387,33187,34953,36982,36772,37235,37442,36683,37192,37167,36646,37003,36316,36970,34384,32967,32229,31028,30284,28853,28627,28166,26945,25892,24829,24180,24169,25101,25526,26957,27119,27140,18963,21189,21031,20489,20894,22160,21581,21194,19074,16806,17289,16245,14745,13055,12364,11623,9889,8717,7559,6195,5409,4402,3637,2825,2198,1549,802,384,284,227,204,316
2015,Maschi,9,Toscana,14907,15180,15895,16254,16704,16838,17517,17300,17019,17012,16994,16513,16650,16409,16603,16098,16196,16014,15884,15921,15893,16142,16805,17048,17626,17522,18302,17802,17638,18790,19260,19937,20622,20985,21790,22788,24272,25220,26401,27784,29133,29283,29843,29924,29762,30366,29670,29817,30555,30527,30651,28643,27590,26692,26199,25645,24153,23794,23455,22838,22525,21671,21418,21465,22110,22875,24507,24226,24335,18845,18648,18666,17799,17970,19890,19133,19206,16707,14992,14990,13639,12586,11349,10971,10229,8589,7595,6589,5460,4605,3847,3061,2283,1880,1362,630,308,244,181,156,248
2015,Maschi,10,Umbria,3514,3755,3772,3875,4036,4037,4214,4212,4131,4137,3971,4001,3910,3896,3925,4035,3942,3851,3890,3906,3902,4037,4271,4261,4298,4447,4603,4508,4540,4638,4692,5144,5082,5239,5283,5470,5692,5965,6247,6390,6681,6698,6601,6640,6665,6784,6724,6669,6750,6988,7055,6455,6317,6366,6254,5969,5651,5519,5622,5515,5325,5304,4925,5207,5322,5501,5907,5486,5181,4128,4317,4594,4239,4244,4703,4430,4604,3855,3472,3533,3339,3086,2834,2753,2534,1999,1837,1599,1411,1181,978,757,558,466,301,165,91,63,52,41,45
2015,Maschi,11,Marche,6313,6600,6738,6971,7165,7256,7338,7198,7068,7055,7152,6957,7136,6926,7343,7032,7241,7095,7147,7266,7135,7354,7630,7763,7801,7687,7868,7799,8039,8163,8248,8431,8904,8985,9329,9732,10519,10625,11117,11498,11970,11631,11919,12127,11905,12073,12134,12053,12168,12248,12500,11749,11337,11327,10882,10393,10205,9887,9930,9500,9288,9028,9027,9090,9380,8935,9197,8984,8911,7398,7023,7392,6913,6788,7641,7838,7658,6931,6099,6171,5802,5263,4528,4605,4321,3610,3220,2791,2327,2039,1552,1325,989,795,586,280,131,91,76,78,95
2015,Maschi,12,Lazio,25937,26581,27543,27502,27882,28186,28082,28406,28060,27204,27283,26956,26590,26644,27174,26436,26673,26516,26872,27499,27751,28349,29611,29347,30234,30183,30924,30588,30751,31985,33256,34288,35255,35643,36468,37892,39874,40965,42325,44419,46169,46261,46572,46629,46868,47159,46615,46542,47469,47403,47848,44831,42698,41723,39732,38494,36882,36251,35498,34832,33895,31985,31227,30755,31695,31531,33131,32919,31538,24428,24563,25242,24351,24396,26221,25113,23734,21468,19402,19134,17476,15856,14044,13339,12432,10351,8574,7276,6029,4957,4067,3213,2491,1882,1452,674,365,270,246,173,239
2015,Maschi,13,Abruzzo,5353,5504,5742,5830,5959,5802,6023,5862,5888,5878,6020,5909,5856,6026,6211,6001,6086,6154,6167,6363,6542,6908,7142,7196,7395,7523,7504,7372,7591,7768,8021,8049,8126,8104,8418,8775,9027,9109,9532,9496,10138,9768,10049,10192,10067,10530,10438,10391,10603,10619,10872,10018,9605,9350,9241,9042,8773,8669,8664,8491,8358,7853,7794,7669,8157,8243,8247,7977,7768,5679,6239,5878,5629,5731,6378,6294,5744,5646,5071,4987,4603,4446,3900,3610,3579,2840,2548,2178,1837,1522,1180,925,747,623,443,204,108,66,88,50,88
2015,Maschi,14,Molise,1168,1158,1164,1156,1287,1196,1316,1284,1276,1349,1376,1373,1346,1385,1429,1494,1505,1548,1516,1536,1668,1676,1802,1827,1770,1809,1864,1923,1822,1895,1898,1909,1877,1976,1875,2005,1993,2035,2214,2281,2314,2216,2251,2264,2252,2345,2367,2400,2418,2453,2526,2409,2294,2330,2330,2225,2077,2146,2175,2123,2097,1931,1964,1843,2009,2093,2051,1920,1828,1379,1332,1251,1229,1303,1472,1506,1364,1292,1250,1193,1231,1126,957,938,867,734,605,563,450,368,296,241,211,173,120,57,26,27,32,14,29
2015,Maschi,15,Campania,26361,26738,28099,28629,29699,30233,30544,31166,31701,31847,32900,33060,32806,33798,34277,34335,34319,34575,35212,35329,36322,37296,39029,38838,38534,38169,38289,37033,36429,37107,36767,36837,37708,36623,37145,37841,38689,39404,40993,42512,43596,42782,42879,42973,42289,43748,43525,43940,44317,44444,45327,42199,41129,40392,38631,38277,36239,35952,34163,35056,34157,31704,30704,30795,31161,31086,31753,30443,30736,24955,20938,22200,21137,19595,21509,20636,18599,17278,15445,15260,13602,13008,11779,10661,9856,8152,6860,5644,4699,3693,2958,2305,1798,1327,907,481,278,207,151,111,204
2015,Maschi,16,Puglia,16983,17063,17813,18231,18844,19141,19432,19676,19613,20218,20643,20851,20917,21699,22015,22063,21953,22220,22476,22768,23205,24100,25248,25072,24945,24380,24976,24228,23848,23349,23821,24124,24288,24513,25416,26516,27534,28634,29459,30335,30800,29837,29508,30170,30023,30346,30512,31051,31310,31055,31522,29159,28455,28167,27530,26655,24913,25544,24832,24489,24030,23240,22307,23064,23863,23890,25024,23651,23037,19611,17395,17323,17568,16482,17808,17144,15848,14601,13320,13067,12089,11134,10068,9382,8886,7352,6220,5415,4392,3578,2907,2333,1782,1288,995,482,277,233,164,141,205
2015,Maschi,17,Basilicata,2061,2116,2328,2266,2330,2454,2525,2514,2582,2534,2633,2749,2792,2856,2971,2896,2969,2939,3006,3013,3112,3287,3529,3419,3647,3660,3497,3617,3523,3666,3661,3551,3533,3564,3513,3600,3841,3776,4123,4001,4265,4109,4113,4174,4226,4424,4379,4508,4309,4460,4606,4408,4489,4275,4149,4034,3946,3682,3877,3846,3727,3524,3383,3322,3541,3590,3591,3175,2933,2235,2250,2225,2166,2171,2595,2596,2419,2390,2219,2105,2061,1955,1711,1524,1532,1260,1171,1009,838,674,496,443,356,205,187,68,45,42,30,32,39
2015,Maschi,18,Calabria,8420,8392,8709,8753,8903,9165,8989,9234,9536,9446,9703,9725,9667,9843,10155,10005,10245,10271,10759,10899,11402,11983,12249,12261,12696,13003,13175,12703,12596,12495,12793,12513,12558,12589,12647,12796,12968,13023,13734,13677,13600,13714,13565,13720,13616,14175,14163,14237,14238,14188,14860,14109,13979,13846,13681,13435,12515,12992,12485,12475,12483,11799,11149,11354,11585,11641,11654,11400,10386,8104,8186,7975,7867,7527,8453,8148,7467,7172,6759,6664,6203,5988,5276,4817,4459,3771,3134,2682,2320,1851,1515,1231,931,673,553,258,162,124,110,79,164
2015,Maschi,19,Sicilia,22815,22422,23338,23256,23894,24616,25081,24815,25698,25939,26401,26138,26128,26855,27277,27187,27243,28192,28737,29156,30147,31310,32686,32305,32644,32378,32634,31514,31277,30995,31277,30864,31524,31174,32091,32346,33283,33435,35254,36095,36921,36113,36228,36692,36072,37561,36854,37345,36900,36465,37761,35577,35238,34284,34153,32692,31480,31388,30638,30894,30227,27974,27571,27542,28407,28352,29458,28904,26358,22257,21098,19991,19521,19337,21552,20627,19163,17089,16298,15870,15202,14311,12297,11323,11167,8768,7799,6576,5540,4449,3725,2832,2153,1503,1120,579,347,238,209,155,220
2015,Maschi,20,Sardegna,5893,6050,6363,6553,6871,6940,6858,6832,6969,7007,6910,7141,6911,7086,7374,7274,7143,7312,7553,7779,7879,8087,8387,8803,8960,9042,9125,9174,9152,9600,9795,9920,10431,10320,10816,10749,11873,12174,12456,13110,13797,13721,13505,13210,13185,13619,13051,13636,13686,13754,13963,13160,12813,12561,12411,12075,11825,11716,11478,11248,11427,10859,10637,10437,10622,10328,10396,9971,9430,8622,8294,7819,8026,7349,7921,7513,6535,5935,5715,4940,5172,4756,4143,3805,3644,2961,2637,2145,1942,1448,1211,1044,780,522,440,287,133,93,88,85,110
2015,Femmine,1,Piemonte,16835,17271,18017,17819,18437,19081,19054,19038,18835,18566,18438,18557,18486,18320,18816,18151,18365,18328,17883,17999,18413,18556,19233,19568,19901,19954,20679,20675,21206,22146,22460,23146,24196,24510,25288,25930,27806,29524,30897,32821,33956,33817,34719,35689,35299,36479,36262,36418,36467,36543,37234,34832,33740,33379,32468,31512,30751,30671,30204,29689,29423,28381,28334,28213,29566,29684,31464,30634,30093,23147,24977,25219,25514,25998,28311,28379,27534,25315,23464,23752,22359,21302,20748,19920,19651,17267,15608,14270,12469,10877,9088,7781,6576,5365,4013,2071,1228,983,823,768,1346
