"Popolazione residente per età, sesso e stato civile al 1° gennaio 2019"
"Codice regione";"Regione";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"04";"Trentino-Alto Adige/Südtirol";20;6096;12;0;0;0;0;0;6108;5646;97;0;0;0;0;0;5743;11851
"04";"Trentino-Alto Adige/Südtirol";21;6179;23;0;0;0;0;0;6202;5492;123;0;0;0;0;0;5615;11817
"04";"Trentino-Alto Adige/Südtirol";22;6045;52;0;0;1;0;0;6098;5451;229;2;1;0;0;0;5683;11781
"04";"Trentino-Alto Adige/Südtirol";23;5952;80;1;0;0;0;0;6033;5153;330;4;0;0;0;0;5487;11520
"04";"Trentino-Alto Adige/Südtirol";24;5878;141;3;0;1;0;0;6023;5215;477;1;0;0;0;0;5693;11716
"04";"Trentino-Alto Adige/Südtirol";25;5675;232;1;0;1;0;0;5909;4975;704;7;0;0;0;0;5686;11595
"04";"Trentino-Alto Adige/Südtirol";26;5806;381;3;0;3;0;0;6193;4901;908;19;0;2;0;0;5830;12023
"04";"Trentino-Alto Adige/Südtirol";27;5657;513;9;0;1;0;0;6180;4534;1227;21;3;0;0;0;5785;11965
"04";"Trentino-Alto Adige/Südtirol";28;5480;728;8;0;4;0;0;6220;4280;1544;29;3;1;0;0;5857;12077
"04";"Trentino-Alto Adige/Südtirol";29;5039;990;23;0;0;0;0;6052;3963;1881;35;3;4;0;0;5886;11938
"04";"Trentino-Alto Adige/Südtirol";30;4831;1245;25;0;6;0;0;6107;3725;2086;41;5;6;0;0;5863;11970
"04";"Trentino-Alto Adige/Südtirol";31;4442;1465;34;0;6;0;0;5947;3448;2331;62;3;4;0;0;5848;11795
"04";"Trentino-Alto Adige/Südtirol";32;4220;1767;35;0;2;0;0;6024;3054;2678;85;9;5;0;0;5831;11855
"04";"Trentino-Alto Adige/Südtirol";33;4106;2017;46;0;6;0;0;6175;2981;2896;102;5;6;0;0;5990;12165
"04";"Trentino-Alto Adige/Südtirol";34;3909;2259;63;2;4;0;0;6237;2779;3074;127;10;4;0;0;5994;12231
"04";"Trentino-Alto Adige/Südtirol";35;3656;2622;72;1;3;0;0;6354;2774;3291;138;9;3;0;0;6215;12569
"04";"Trentino-Alto Adige/Südtirol";36;3616;2841;79;2;4;0;0;6542;2637;3632;161;19;2;0;0;6451;12993
"04";"Trentino-Alto Adige/Südtirol";37;3449;2981;96;3;5;0;0;6534;2537;3630;189;15;4;0;0;6375;12909
"04";"Trentino-Alto Adige/Südtirol";38;3299;3188;99;3;8;0;0;6597;2297;3932;213;27;6;0;0;6475;13072
"04";"Trentino-Alto Adige/Südtirol";39;3169;3224;103;3;11;0;0;6510;2279;4049;276;14;1;0;0;6619;13129
"04";"Trentino-Alto Adige/Südtirol";40;3132;3646;158;8;4;0;0;6948;2283;4292;292;44;1;0;0;6912;13860
"04";"Trentino-Alto Adige/Südtirol";41;3055;3719;215;2;6;0;0;6997;2156;4389;358;49;2;0;0;6954;13951
"04";"Trentino-Alto Adige/Südtirol";42;2937;3938;229;8;6;0;0;7118;2260;4672;402;34;2;0;0;7370;14488
"04";"Trentino-Alto Adige/Südtirol";43;2985;4274;258;10;7;0;0;7534;2162;5075;452;47;3;0;0;7739;15273
"04";"Trentino-Alto Adige/Südtirol";44;3075;4733;294;13;15;0;0;8130;2199;5286;490;83;1;0;0;8059;16189
"04";"Trentino-Alto Adige/Südtirol";45;2903;4682;408;24;5;0;0;8022;2122;5461;550;72;3;0;0;8208;16230
"04";"Trentino-Alto Adige/Südtirol";46;2816;5006;355;20;7;0;0;8204;2077;5518;573;83;4;0;0;8255;16459
"04";"Trentino-Alto Adige/Südtirol";47;2870;5189;425;30;8;0;0;8522;1921;5802;685;124;4;0;0;8536;17058
"04";"Trentino-Alto Adige/Südtirol";48;2505;5345;457;25;8;0;0;8340;1818;5708;741;119;2;0;0;8388;16728
"04";"Trentino-Alto Adige/Südtirol";49;2670;5745;540;30;2;0;0;8987;1829;5896;742;136;4;0;0;8607;17594
"04";"Trentino-Alto Adige/Südtirol";50;2493;5750;548;33;11;0;0;8835;1694;6006;792;145;3;0;1;8641;17476
"04";"Trentino-Alto Adige/Südtirol";51;2243;5757;588;41;3;0;1;8633;1653;6150;784;181;5;0;1;8774;17407
"04";"Trentino-Alto Adige/Südtirol";52;2332;5941;574;33;6;0;0;8886;1522;6323;793;207;2;0;1;8848;17734
"04";"Trentino-Alto Adige/Südtirol";53;2124;6322;651;41;7;0;0;9145;1544;6159;851;227;3;0;0;8784;17929
"04";"Trentino-Alto Adige/Südtirol";54;1938;6273;696;76;11;0;1;8995;1322;6336;853;319;0;0;0;8830;17825
"04";"Trentino-Alto Adige/Südtirol";55;1707;5985;663;68;9;0;0;8432;1224;5982;758;312;2;0;0;8278;16710
"04";"Trentino-Alto Adige/Südtirol";56;1497;5664;609;72;4;0;0;7846;1101;5763;755;338;0;0;0;7957;15803
"04";"Trentino-Alto Adige/Südtirol";57;1404;5643;633;84;3;0;0;7767;1124;5754;762;367;2;0;0;8009;15776
"04";"Trentino-Alto Adige/Südtirol";58;1327;5515;646;85;7;0;0;7580;973;5521;653;364;2;0;0;7513;15093
"04";"Trentino-Alto Adige/Südtirol";59;1127;5544;571;85;1;0;0;7328;877;5329;609;425;1;0;0;7241;14569
"04";"Trentino-Alto Adige/Südtirol";60;1099;5091;492;103;2;0;0;6787;837;4992;554;501;2;0;0;6886;13673
"04";"Trentino-Alto Adige/Südtirol";61;974;4952;453;109;2;0;0;6490;799;5028;566;507;1;0;0;6901;13391
"04";"Trentino-Alto Adige/Südtirol";62;956;4932;435;117;3;0;0;6443;691;4755;493;600;2;0;0;6541;12984
"04";"Trentino-Alto Adige/Südtirol";63;868;4732;409;113;1;0;0;6123;667;4572;425;587;3;0;0;6254;12377
"04";"Trentino-Alto Adige/Südtirol";64;802;4549;377;138;3;0;0;5869;613;4371;423;663;4;0;0;6074;11943
"04";"Trentino-Alto Adige/Südtirol";65;757;4503;339;123;2;0;0;5724;610;4301;406;712;0;0;0;6029;11753
"04";"Trentino-Alto Adige/Südtirol";66;697;4359;319;170;0;0;0;5545;543;4184;362;798;0;0;0;5887;11432
"04";"Trentino-Alto Adige/Südtirol";67;684;4335;289;182;1;0;0;5491;474;3950;352;862;0;0;0;5638;11129
"04";"Trentino-Alto Adige/Südtirol";68;653;4359;300;195;2;0;0;5509;527;4065;343;986;2;0;0;5923;11432
"04";"Trentino-Alto Adige/Südtirol";69;587;4238;272;236;2;0;0;5335;480;3803;314;1004;0;0;0;5601;10936
"04";"Trentino-Alto Adige/Südtirol";70;603;4373;264;250;3;0;0;5493;456;3897;273;1153;1;0;0;5780;11273
"04";"Trentino-Alto Adige/Südtirol";71;552;4074;222;283;1;0;0;5132;447;3790;274;1243;0;0;0;5754;10886
"04";"Trentino-Alto Adige/Südtirol";72;542;4394;203;317;0;0;1;5457;526;3888;269;1484;0;0;0;6167;11624
"04";"Trentino-Alto Adige/Südtirol";73;352;3139;148;262;1;0;0;3902;345;2647;196;1156;0;0;0;4344;8246
"04";"Trentino-Alto Adige/Südtirol";74;398;3531;153;287;0;0;1;4370;405;2977;177;1484;2;0;0;5045;9415
"04";"Trentino-Alto Adige/Südtirol";75;470;3659;110;340;1;0;0;4580;442;2989;186;1679;0;0;0;5296;9876
"04";"Trentino-Alto Adige/Südtirol";76;404;3501;179;354;0;0;0;4438;433;2817;160;1831;1;0;0;5242;9680
"04";"Trentino-Alto Adige/Südtirol";77;413;3399;137;387;0;0;0;4336;409;2680;158;1989;0;0;0;5236;9572
"04";"Trentino-Alto Adige/Südtirol";78;399;3112;94;412;0;0;0;4017;422;2315;142;2171;0;0;1;5051;9068
"04";"Trentino-Alto Adige/Südtirol";79;376;2916;73;429;0;0;0;3794;414;2061;126;2201;0;0;0;4802;8596
"04";"Trentino-Alto Adige/Südtirol";80;292;2665;68;447;0;0;0;3472;423;1807;90;2173;0;0;0;4493;7965
"04";"Trentino-Alto Adige/Südtirol";81;267;2324;64;389;0;0;0;3044;404;1439;77;2089;0;0;0;4009;7053
"04";"Trentino-Alto Adige/Südtirol";82;253;1956;41;387;0;0;0;2637;381;1207;80;2146;0;0;0;3814;6451
"04";"Trentino-Alto Adige/Südtirol";83;236;1789;41;379;0;0;0;2445;355;1022;57;2270;0;0;0;3704;6149
"04";"Trentino-Alto Adige/Südtirol";84;206;1612;28;405;0;0;0;2251;350;831;54;2284;0;0;0;3519;5770
"04";"Trentino-Alto Adige/Südtirol";85;201;1424;26;432;0;0;1;2084;351;667;34;2224;0;0;0;3276;5360
"04";"Trentino-Alto Adige/Südtirol";86;141;1251;29;406;0;0;0;1827;356;585;31;2092;0;0;1;3065;4892
"04";"Trentino-Alto Adige/Südtirol";87;126;1104;27;363;0;0;0;1620;310;461;29;2025;0;0;0;2825;4445
"04";"Trentino-Alto Adige/Südtirol";88;134;904;16;370;0;0;0;1424;344;391;34;2012;0;0;0;2781;4205
"04";"Trentino-Alto Adige/Südtirol";89;104;682;12;275;0;0;0;1073;293;290;19;1711;1;0;0;2314;3387
"04";"Trentino-Alto Adige/Südtirol";90;81;527;11;326;0;0;0;945;227;168;28;1619;0;0;0;2042;2987
"04";"Trentino-Alto Adige/Südtirol";91;62;427;0;240;0;0;0;729;241;138;15;1345;0;0;0;1739;2468
"04";"Trentino-Alto Adige/Südtirol";92;36;293;6;212;0;0;0;547;213;83;9;1146;0;0;1;1452;1999
"04";"Trentino-Alto Adige/Südtirol";93;31;216;4;179;0;0;0;430;164;54;11;992;0;0;0;1221;1651
"04";"Trentino-Alto Adige/Südtirol";94;19;129;3;147;0;0;0;298;158;45;6;800;0;0;0;1009;1307
"04";"Trentino-Alto Adige/Südtirol";95;17;92;2;139;0;0;0;250;122;22;3;732;0;0;0;879;1129
"04";"Trentino-Alto Adige/Südtirol";96;13;62;1;94;0;0;0;170;88;16;7;568;0;0;0;679;849
"04";"Trentino-Alto Adige/Südtirol";97;7;35;1;63;0;0;0;106;71;7;6;362;0;0;0;446;552
"04";"Trentino-Alto Adige/Südtirol";98;7;21;1;34;0;0;0;63;46;8;1;250;0;0;0;305;368
"04";"Trentino-Alto Adige/Südtirol";99;1;10;0;18;0;0;0;29;18;2;1;118;0;0;0;139;168
"04";"Trentino-Alto Adige/Südtirol";100;2;5;0;18;0;0;0;25;33;2;1;127;0;0;0;163;188
"04";"Trentino-Alto Adige/Südtirol";999;271144;231111;15867;10932;220;0;5;529279;233011;233928;21199;56498;113;0;6;544755;1074034
"10";"Umbria";0;2945;0;0;0;0;0;0;2945;2745;0;0;0;0;0;0;2745;5690
"10";"Umbria";1;3075;0;0;0;0;0;0;3075;2917;0;0;0;0;0;0;2917;5992
"10";"Umbria";2;3257;0;0;0;0;0;0;3257;3095;0;0;0;0;0;0;3095;6352
"10";"Umbria";3;3297;0;0;0;0;0;0;3297;3144;0;0;0;0;0;0;3144;6441
"10";"Umbria";4;3489;0;0;0;0;0;0;3489;3350;0;0;0;0;0;0;3350;6839
"10";"Umbria";5;3687;0;0;0;0;0;0;3687;3435;0;0;0;0;0;0;3435;7122
"10";"Umbria";6;3753;0;0;0;0;0;0;3753;3719;0;0;0;0;0;0;3719;7472
"10";"Umbria";7;3844;0;0;0;0;0;0;3844;3704;0;0;0;0;0;0;3704;7548
"10";"Umbria";8;3986;0;0;0;0;0;0;3986;3736;0;0;0;0;0;0;3736;7722
"10";"Umbria";9;4010;0;0;0;0;0;0;4010;3713;0;0;0;0;0;0;3713;7723
"10";"Umbria";10;4132;0;0;0;0;0;0;4132;4006;0;0;0;0;0;0;4006;8138
"10";"Umbria";11;4192;0;0;0;0;0;0;4192;3912;0;0;0;0;0;0;3912;8104
"10";"Umbria";12;4123;0;0;0;0;0;0;4123;3831;0;0;0;0;0;0;3831;7954
"10";"Umbria";13;4111;0;0;0;0;0;0;4111;3821;0;0;0;0;0;0;3821;7932
"10";"Umbria";14;3941;0;0;0;0;0;0;3941;3790;0;0;0;0;0;0;3790;7731
"10";"Umbria";15;3997;0;0;0;0;0;0;3997;3625;0;0;0;0;0;0;3625;7622
"10";"Umbria";16;3889;0;0;0;0;0;0;3889;3755;0;0;0;0;0;0;3755;7644
"10";"Umbria";17;3900;0;0;0;0;0;0;3900;3643;1;0;0;0;0;0;3644;7544
"10";"Umbria";18;3964;0;0;0;0;0;0;3964;3802;1;0;0;0;0;0;3803;7767
"10";"Umbria";19;4187;1;0;0;0;0;0;4188;3560;22;0;0;0;0;0;3582;7770
"10";"Umbria";20;4230;5;0;0;0;2;0;4237;3595;47;0;0;1;0;0;3643;7880
"10";"Umbria";21;4139;5;0;0;0;0;0;4144;3618;66;0;0;0;0;0;3684;7828
"10";"Umbria";22;4127;18;1;0;0;0;0;4146;3593;138;0;0;0;0;0;3731;7877
"10";"Umbria";23;4071;54;0;0;1;0;0;4126;3589;184;1;0;0;0;0;3774;7900
"10";"Umbria";24;4026;66;0;0;0;0;0;4092;3538;277;0;0;0;0;0;3815;7907
"10";"Umbria";25;4087;127;2;0;0;0;0;4216;3536;380;4;0;1;0;0;3921;8137
"10";"Umbria";26;4267;190;0;0;2;0;0;4459;3523;601;6;1;2;0;0;4133;8592
"10";"Umbria";27;4094;264;5;0;0;0;0;4363;3288;772;11;2;0;0;0;4073;8436
"10";"Umbria";28;4020;444;10;0;1;0;0;4475;3265;943;21;0;0;0;0;4229;8704
"10";"Umbria";29;3927;613;6;2;2;1;0;4551;3138;1201;17;2;1;0;0;4359;8910
"10";"Umbria";30;3819;850;10;0;3;0;0;4682;3072;1530;28;3;2;0;0;4635;9317
"10";"Umbria";31;3478;1055;22;1;2;0;0;4558;2662;1757;45;9;1;0;0;4474;9032
"10";"Umbria";32;3344;1208;18;1;3;0;0;4574;2586;1989;63;8;1;0;0;4647;9221
"10";"Umbria";33;3240;1386;33;0;5;0;0;4664;2473;2274;64;9;4;0;0;4824;9488
"10";"Umbria";34;2979;1698;37;1;3;0;0;4718;2303;2478;81;12;3;0;0;4877;9595
"10";"Umbria";35;3094;2014;32;4;2;0;0;5146;2198;2851;106;8;6;0;0;5169;10315
"10";"Umbria";36;2846;2229;58;3;4;0;0;5140;2121;2821;117;11;1;0;0;5071;10211
"10";"Umbria";37;2695;2461;71;2;1;0;0;5230;2004;3100;139;19;6;0;0;5268;10498
"10";"Umbria";38;2507;2699;88;2;2;0;0;5298;1837;3254;176;20;2;0;0;5289;10587
"10";"Umbria";39;2557;2830;105;1;1;0;0;5494;1763;3547;184;28;0;0;0;5522;11016
"10";"Umbria";40;2462;3053;118;7;4;0;0;5644;1896;3778;211;34;1;0;0;5920;11564
"10";"Umbria";41;2426;3392;153;7;4;0;0;5982;1688;4065;276;46;3;0;0;6078;12060
"10";"Umbria";42;2451;3564;174;7;4;0;0;6200;1669;4258;276;47;3;0;0;6253;12453
"10";"Umbria";43;2344;3825;192;9;2;0;0;6372;1709;4594;332;60;4;0;0;6699;13071
"10";"Umbria";44;2200;4211;221;12;5;0;0;6649;1625;4941;360;79;1;0;0;7006;13655
"10";"Umbria";45;2163;4300;196;15;7;0;0;6681;1473;4915;416;84;0;0;0;6888;13569
"10";"Umbria";46;1933;4286;287;14;4;0;0;6524;1433;4958;432;90;3;0;0;6916;13440
"10";"Umbria";47;1845;4506;293;17;6;0;0;6667;1328;5114;441;98;2;0;0;6983;13650
"10";"Umbria";48;1664;4641;330;29;5;0;0;6669;1211;5009;446;115;1;0;0;6782;13451
"10";"Umbria";49;1576;4807;312;33;1;0;0;6729;1198;5261;527;117;0;0;0;7103;13832
"10";"Umbria";50;1483;4832;333;26;3;0;0;6677;1139;5313;517;198;0;0;1;7168;13845
"10";"Umbria";51;1343;4849;352;30;3;0;0;6577;1095;5364;491;160;1;0;0;7111;13688
"10";"Umbria";52;1377;4896;363;49;9;0;0;6694;976;5340;512;186;2;0;0;7016;13710
"10";"Umbria";53;1273;5228;364;58;4;0;0;6927;978;5498;534;250;1;0;0;7261;14188
"10";"Umbria";54;1134;5350;409;53;2;0;0;6948;856;5601;558;274;2;0;0;7291;14239
"10";"Umbria";55;995;4928;361;70;6;0;0;6360;818;5398;514;261;0;0;0;6991;13351
"10";"Umbria";56;956;4850;377;59;3;0;0;6245;672;5242;514;315;1;0;0;6744;12989
"10";"Umbria";57;888;4952;371;80;3;0;0;6294;647;5144;471;363;0;0;0;6625;12919
"10";"Umbria";58;775;4908;361;84;1;0;0;6129;624;5132;508;365;1;0;0;6630;12759
"10";"Umbria";59;720;4718;328;99;2;0;0;5867;614;4907;431;417;0;0;0;6369;12236
"10";"Umbria";60;704;4472;280;87;6;0;0;5549;535;4606;420;439;0;0;0;6000;11549
"10";"Umbria";61;622;4373;302;110;3;0;0;5410;503;4508;391;504;0;1;0;5907;11317
"10";"Umbria";62;555;4548;276;125;4;0;0;5508;489;4582;377;532;1;0;0;5981;11489
"10";"Umbria";63;570;4430;234;138;0;0;0;5372;426;4540;344;541;0;0;0;5851;11223
"10";"Umbria";64;486;4295;252;130;1;0;0;5164;404;4441;291;635;0;0;0;5771;10935
"10";"Umbria";65;479;4293;224;151;3;0;0;5150;393;4175;289;746;0;0;0;5603;10753
"10";"Umbria";66;409;4035;202;151;1;0;0;4798;364;3981;254;743;0;0;0;5342;10140
"10";"Umbria";67;432;4243;207;162;1;0;0;5045;337;4114;280;837;0;0;0;5568;10613
"10";"Umbria";68;404;4306;201;223;4;0;0;5138;349;4103;254;892;1;0;0;5599;10737
"10";"Umbria";69;377;4493;202;228;1;0;0;5301;338;4156;273;1037;0;0;0;5804;11105
"10";"Umbria";70;385;4815;180;262;3;0;0;5645;354;4375;215;1226;0;0;0;6170;11815
"10";"Umbria";71;396;4372;140;294;0;0;0;5202;302;3938;188;1276;0;0;0;5704;10906
"10";"Umbria";72;360;4075;136;303;1;0;0;4875;274;3750;181;1345;0;0;0;5550;10425
"10";"Umbria";73;288;3248;86;240;1;0;0;3863;213;2892;153;1210;0;0;0;4468;8331
"10";"Umbria";74;292;3330;78;287;1;0;0;3988;262;2968;124;1442;0;0;0;4796;8784
"10";"Umbria";75;290;3551;77;329;1;0;0;4248;239;2926;109;1611;0;0;0;4885;9133
"10";"Umbria";76;284;3172;88;323;0;0;0;3867;207;2539;120;1636;1;0;0;4503;8370
"10";"Umbria";77;273;3128;64;367;0;0;0;3832;224;2474;99;1765;0;0;0;4562;8394
"10";"Umbria";78;287;3436;71;402;0;0;0;4196;251;2517;103;2163;0;0;0;5034;9230
"10";"Umbria";79;257;3124;57;455;1;0;0;3894;260;2373;98;2305;0;0;0;5036;8930
"10";"Umbria";80;251;3126;55;488;0;0;0;3920;205;2118;84;2587;0;0;0;4994;8914
"10";"Umbria";81;190;2586;39;419;1;0;0;3235;195;1735;76;2536;0;0;0;4542;7777
"10";"Umbria";82;177;2220;31;425;0;0;0;2853;183;1442;53;2419;0;0;0;4097;6950
"10";"Umbria";83;191;2127;35;478;0;0;0;2831;211;1243;43;2549;0;0;0;4046;6877
"10";"Umbria";84;178;1913;27;477;1;0;0;2596;202;1042;30;2609;0;0;0;3883;6479
"10";"Umbria";85;151;1697;23;477;0;0;0;2348;163;841;37;2559;0;0;0;3600;5948
"10";"Umbria";86;112;1422;15;451;0;0;0;2000;163;623;30;2335;0;0;0;3151;5151
"10";"Umbria";87;98;1244;12;489;1;0;0;1844;145;491;31;2534;0;0;0;3201;5045
"10";"Umbria";88;85;1051;8;450;1;0;0;1595;131;423;22;2473;0;0;0;3049;4644
"10";"Umbria";89;51;764;6;358;0;0;0;1179;125;259;25;2079;0;0;0;2488;3667
"10";"Umbria";90;55;593;8;348;0;0;0;1004;116;204;13;1865;0;0;0;2198;3202
"10";"Umbria";91;44;467;8;302;0;0;0;821;110;156;11;1728;0;0;0;2005;2826
"10";"Umbria";92;36;331;3;297;0;0;0;667;102;93;13;1396;0;0;0;1604;2271
"10";"Umbria";93;23;268;2;237;0;0;0;530;65;51;9;1248;0;0;0;1373;1903
"10";"Umbria";94;24;169;0;195;0;0;0;388;71;49;7;952;0;0;0;1079;1467
"10";"Umbria";95;8;97;0;141;0;0;0;246;51;22;6;729;0;0;0;808;1054
"10";"Umbria";96;9;58;0;99;0;0;0;166;36;16;6;533;0;0;0;591;757
"10";"Umbria";97;4;39;1;81;0;0;0;125;24;10;1;418;0;0;0;453;578
"10";"Umbria";98;3;19;1;49;0;0;0;72;19;5;1;285;0;0;0;310;382
"10";"Umbria";99;0;13;0;14;0;0;0;27;10;2;0;146;0;0;0;158;185
"10";"Umbria";100;3;9;0;19;0;0;0;31;30;7;1;192;0;0;0;230;261
"10";"Umbria";999;189177;210265;10024;11836;146;3;0;421451;161735;214856;14892;60748;60;1;1;452293;873744
"02";"Valle d'Aosta/Vallée d'Aoste";0;468;0;0;0;0;0;0;468;416;0;0;0;0;0;0;416;884
"02";"Valle d'Aosta/Vallée d'Aoste";1;471;0;0;0;0;0;0;471;420;0;0;0;0;0;0;420;891
"02";"Valle d'Aosta/Vallée d'Aoste";2;503;0;0;0;0;0;0;503;455;0;0;0;0;0;0;455;958
"02";"Valle d'Aosta/Vallée d'Aoste";3;489;0;0;0;0;0;0;489;480;0;0;0;0;0;0;480;969
"02";"Valle d'Aosta/Vallée d'Aoste";4;553;0;0;0;0;0;0;553;505;0;0;0;0;0;0;505;1058
"02";"Valle d'Aosta/Vallée d'Aoste";5;512;0;0;0;0;0;0;512;520;0;0;0;0;0;0;520;1032
"02";"Valle d'Aosta/Vallée d'Aoste";6;576;0;0;0;0;0;0;576;546;0;0;0;0;0;0;546;1122
"02";"Valle d'Aosta/Vallée d'Aoste";7;606;0;0;0;0;0;0;606;578;0;0;0;0;0;0;578;1184
"02";"Valle d'Aosta/Vallée d'Aoste";8;582;0;0;0;0;0;0;582;581;0;0;0;0;0;0;581;1163
"02";"Valle d'Aosta/Vallée d'Aoste";9;636;0;0;0;0;0;0;636;593;0;0;0;0;0;0;593;1229
"02";"Valle d'Aosta/Vallée d'Aoste";10;621;0;0;0;0;0;0;621;588;0;0;0;0;0;0;588;1209
"02";"Valle d'Aosta/Vallée d'Aoste";11;626;0;0;0;0;0;0;626;590;0;0;0;0;0;0;590;1216
"02";"Valle d'Aosta/Vallée d'Aoste";12;657;0;0;0;0;0;0;657;582;0;0;0;0;0;0;582;1239
"02";"Valle d'Aosta/Vallée d'Aoste";13;587;0;0;0;0;0;0;587;559;0;0;0;0;0;0;559;1146
"02";"Valle d'Aosta/Vallée d'Aoste";14;593;0;0;0;0;0;0;593;582;0;0;0;0;0;0;582;1175
"02";"Valle d'Aosta/Vallée d'Aoste";15;591;0;0;0;0;0;0;591;589;0;0;0;0;0;0;589;1180
"02";"Valle d'Aosta/Vallée d'Aoste";16;599;0;0;0;0;0;0;599;517;0;0;0;0;0;0;517;1116
"02";"Valle d'Aosta/Vallée d'Aoste";17;624;0;0;0;0;0;0;624;556;0;1;0;0;0;0;557;1181
"02";"Valle d'Aosta/Vallée d'Aoste";18;641;0;0;0;0;0;0;641;588;1;0;0;0;0;0;589;1230
"02";"Valle d'Aosta/Vallée d'Aoste";19;640;0;0;0;0;0;0;640;568;5;0;0;0;0;0;573;1213
"02";"Valle d'Aosta/Vallée d'Aoste";20;633;1;0;0;0;0;0;634;553;10;0;0;1;0;0;564;1198
"02";"Valle d'Aosta/Vallée d'Aoste";21;587;2;0;0;0;0;0;589;526;15;0;0;0;0;0;541;1130
"02";"Valle d'Aosta/Vallée d'Aoste";22;638;3;0;0;0;0;0;641;556;17;0;0;0;0;0;573;1214
"02";"Valle d'Aosta/Vallée d'Aoste";23;600;8;0;0;0;0;0;608;529;29;0;1;0;0;0;559;1167
"02";"Valle d'Aosta/Vallée d'Aoste";24;558;16;0;0;0;0;0;574;509;50;1;0;0;0;0;560;1134
"02";"Valle d'Aosta/Vallée d'Aoste";25;568;18;0;0;0;0;0;586;492;60;2;0;0;0;0;554;1140
"02";"Valle d'Aosta/Vallée d'Aoste";26;625;26;0;0;0;0;0;651;493;91;3;0;0;0;0;587;1238
"02";"Valle d'Aosta/Vallée d'Aoste";27;566;48;0;0;0;0;0;614;468;95;4;2;0;0;0;569;1183
"02";"Valle d'Aosta/Vallée d'Aoste";28;569;53;2;0;0;0;0;624;484;157;5;1;0;0;0;647;1271
"02";"Valle d'Aosta/Vallée d'Aoste";29;557;84;1;0;0;0;0;642;396;171;6;2;1;0;0;576;1218
"02";"Valle d'Aosta/Vallée d'Aoste";30;525;119;5;0;0;0;0;649;413;204;8;1;0;0;0;626;1275
"02";"Valle d'Aosta/Vallée d'Aoste";31;497;133;2;0;0;0;0;632;380;238;9;2;0;0;0;629;1261
"02";"Valle d'Aosta/Vallée d'Aoste";32;426;178;2;1;0;0;0;607;361;274;8;2;1;0;0;646;1253
"02";"Valle d'Aosta/Vallée d'Aoste";33;460;185;10;0;0;0;0;655;363;260;6;2;0;0;0;631;1286
"02";"Valle d'Aosta/Vallée d'Aoste";34;433;219;5;0;0;0;0;657;341;296;17;0;0;0;0;654;1311
"02";"Valle d'Aosta/Vallée d'Aoste";35;405;284;9;0;1;0;0;699;327;335;26;1;0;0;0;689;1388
"02";"Valle d'Aosta/Vallée d'Aoste";36;388;270;16;0;0;0;0;674;323;373;22;3;2;0;0;723;1397
"02";"Valle d'Aosta/Vallée d'Aoste";37;372;282;12;0;3;0;0;669;267;373;30;3;1;0;0;674;1343
"02";"Valle d'Aosta/Vallée d'Aoste";38;401;337;21;1;0;1;0;761;252;389;31;8;0;0;0;680;1441
"02";"Valle d'Aosta/Vallée d'Aoste";39;364;355;21;0;0;0;0;740;259;401;32;11;1;0;0;704;1444
"02";"Valle d'Aosta/Vallée d'Aoste";40;473;372;24;2;1;0;0;872;315;462;47;5;0;0;0;829;1701
"02";"Valle d'Aosta/Vallée d'Aoste";41;362;437;33;0;2;0;0;834;299;456;48;7;2;0;0;812;1646
"02";"Valle d'Aosta/Vallée d'Aoste";42;402;421;29;2;0;0;0;854;294;565;55;4;2;1;0;921;1775
"02";"Valle d'Aosta/Vallée d'Aoste";43;417;442;43;0;0;0;0;902;309;571;61;9;0;0;0;950;1852
"02";"Valle d'Aosta/Vallée d'Aoste";44;432;515;48;1;0;0;0;996;301;575;82;6;1;0;0;965;1961
"02";"Valle d'Aosta/Vallée d'Aoste";45;369;563;60;1;3;0;0;996;284;609;100;15;1;0;0;1009;2005
"02";"Valle d'Aosta/Vallée d'Aoste";46;379;550;56;3;1;0;0;989;285;637;94;19;0;0;0;1035;2024
"02";"Valle d'Aosta/Vallée d'Aoste";47;343;609;71;6;0;0;0;1029;264;677;112;23;0;0;0;1076;2105
"02";"Valle d'Aosta/Vallée d'Aoste";48;359;578;74;3;0;0;0;1014;248;650;127;25;0;0;0;1050;2064
"02";"Valle d'Aosta/Vallée d'Aoste";49;338;632;102;5;3;0;0;1080;267;725;117;15;0;0;0;1124;2204
"02";"Valle d'Aosta/Vallée d'Aoste";50;329;634;75;6;1;1;0;1046;225;688;142;26;0;0;0;1081;2127
"02";"Valle d'Aosta/Vallée d'Aoste";51;313;648;100;8;1;0;0;1070;227;705;137;41;0;0;0;1110;2180
"02";"Valle d'Aosta/Vallée d'Aoste";52;327;648;118;10;1;0;0;1104;211;720;137;36;0;0;0;1104;2208
"02";"Valle d'Aosta/Vallée d'Aoste";53;258;708;97;8;0;0;0;1071;187;711;125;41;0;0;0;1064;2135
"02";"Valle d'Aosta/Vallée d'Aoste";54;279;752;121;7;1;0;0;1160;204;729;147;40;1;0;0;1121;2281
