"Popolazione residente per età, sesso e stato civile al 1° gennaio 2023"
"Codice regione";"Regione";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"18";"Calabria";58;2157;11410;501;234;4;0;0;14306;1771;11930;609;1102;0;0;0;15412;29718
"18";"Calabria";59;1855;10974;447;201;0;1;0;13478;1495;11296;572;1177;1;0;0;14541;28019
"18";"Calabria";60;1749;11001;413;215;0;0;0;13378;1493;11287;519;1210;0;0;0;14509;27887
"18";"Calabria";61;1648;10841;442;254;2;0;0;13187;1442;10984;479;1421;1;0;0;14327;27514
"18";"Calabria";62;1577;10869;453;260;0;0;0;13159;1361;10610;510;1610;1;0;0;14092;27251
"18";"Calabria";63;1439;10675;415;297;1;0;0;12827;1314;10221;447;1697;0;0;0;13679;26506
"18";"Calabria";64;1301;9899;365;300;1;0;0;11866;1121;9428;460;1727;2;0;0;12738;24604
"18";"Calabria";65;1161;10440;380;353;0;0;0;12334;1127;9372;415;1981;0;0;0;12895;25229
"18";"Calabria";66;1067;10029;315;377;0;0;0;11788;992;9098;395;2055;0;0;0;12540;24328
"18";"Calabria";67;1000;10009;325;329;0;0;0;11663;967;8804;370;2258;0;0;0;12399;24062
"18";"Calabria";68;921;9943;320;427;1;0;0;11612;915;8538;329;2439;0;0;0;12221;23833
"18";"Calabria";69;827;9324;299;451;1;0;0;10902;920;7788;331;2481;0;0;0;11520;22422
"18";"Calabria";70;726;8686;266;461;0;0;0;10139;796;7232;287;2607;0;0;0;10922;21061
"18";"Calabria";71;681;8801;231;520;0;0;0;10233;820;7111;290;2948;0;0;0;11169;21402
"18";"Calabria";72;628;8890;210;567;1;0;0;10296;823;6954;271;3198;0;0;0;11246;21542
"18";"Calabria";73;573;8783;250;632;0;0;0;10238;775;6555;248;3535;0;0;0;11113;21351
"18";"Calabria";74;559;8576;204;636;2;0;0;9977;722;6459;222;3881;0;0;0;11284;21261
"18";"Calabria";75;512;8228;165;709;0;0;0;9614;679;5744;205;4129;0;0;0;10757;20371
"18";"Calabria";76;446;7250;145;713;0;0;0;8554;657;4992;172;4048;0;0;0;9869;18423
"18";"Calabria";77;326;5441;117;596;0;0;0;6480;505;3617;132;3271;0;0;0;7525;14005
"18";"Calabria";78;331;5362;95;646;0;0;0;6434;474;3318;109;3450;0;0;0;7351;13785
"18";"Calabria";79;273;4944;90;659;0;0;0;5966;525;2986;107;3673;0;0;0;7291;13257
"18";"Calabria";80;227;4751;76;721;1;0;0;5776;421;2663;97;3902;0;0;0;7083;12859
"18";"Calabria";81;257;4327;68;683;0;0;0;5335;420;2377;94;3882;0;0;0;6773;12108
"18";"Calabria";82;243;4662;57;902;0;0;0;5864;452;2423;99;4508;0;0;0;7482;13346
"18";"Calabria";83;212;4177;61;932;0;0;0;5382;449;2132;79;4469;0;0;0;7129;12511
"18";"Calabria";84;168;3505;37;857;0;0;0;4567;413;1796;75;4364;0;0;0;6648;11215
"18";"Calabria";85;159;3116;38;890;0;0;0;4203;372;1385;47;4154;0;0;0;5958;10161
"18";"Calabria";86;142;2654;34;842;0;0;0;3672;350;1221;47;4077;0;0;0;5695;9367
"18";"Calabria";87;135;2263;24;905;0;0;0;3327;369;957;46;3860;0;0;0;5232;8559
"18";"Calabria";88;99;1957;18;836;0;0;0;2910;301;732;42;3551;0;0;0;4626;7536
"18";"Calabria";89;85;1565;11;852;0;0;0;2513;294;572;33;3347;0;0;0;4246;6759
"18";"Calabria";90;54;1192;5;702;0;0;0;1953;258;430;19;2983;0;0;0;3690;5643
"18";"Calabria";91;53;870;9;592;0;0;0;1524;226;304;29;2511;0;0;0;3070;4594
"18";"Calabria";92;41;672;3;537;0;0;0;1253;181;235;17;2172;0;0;0;2605;3858
"18";"Calabria";93;39;444;4;412;0;0;0;899;149;142;23;1671;0;0;0;1985;2884
"18";"Calabria";94;20;287;4;340;0;0;0;651;116;109;7;1255;0;0;0;1487;2138
"18";"Calabria";95;18;205;5;255;0;0;0;483;106;65;7;975;0;0;0;1153;1636
"18";"Calabria";96;11;118;0;208;0;0;0;337;82;54;6;720;0;0;0;862;1199
"18";"Calabria";97;7;87;1;131;0;0;0;226;53;30;6;518;0;0;0;607;833
"18";"Calabria";98;3;50;1;97;0;0;0;151;51;33;0;383;0;0;0;467;618
"18";"Calabria";99;4;42;0;68;0;0;0;114;27;22;2;250;0;0;0;301;415
"18";"Calabria";100;11;63;0;85;0;0;0;159;51;42;3;427;0;0;0;523;682
"18";"Calabria";999;421162;445821;14014;23130;88;4;0;904219;358659;447352;19430;116898;47;4;1;942391;1846610
"15";"Campania";0;22767;0;0;0;0;0;0;22767;21616;0;0;0;0;0;0;21616;44383
"15";"Campania";1;22253;0;0;0;0;0;0;22253;21093;0;0;0;0;0;0;21093;43346
"15";"Campania";2;23236;0;0;0;0;0;0;23236;21950;0;0;0;0;0;0;21950;45186
"15";"Campania";3;24013;0;0;0;0;0;0;24013;22911;0;0;0;0;0;0;22911;46924
"15";"Campania";4;24758;0;0;0;0;0;0;24758;23140;0;0;0;0;0;0;23140;47898
"15";"Campania";5;25631;0;0;0;0;0;0;25631;24485;0;0;0;0;0;0;24485;50116
"15";"Campania";6;25857;0;0;0;0;0;0;25857;24471;0;0;0;0;0;0;24471;50328
"15";"Campania";7;26191;0;0;0;0;0;0;26191;24809;0;0;0;0;0;0;24809;51000
"15";"Campania";8;26768;0;0;0;0;0;0;26768;24983;0;0;0;0;0;0;24983;51751
"15";"Campania";9;26928;0;0;0;0;0;0;26928;25823;0;0;0;0;0;0;25823;52751
"15";"Campania";10;28525;0;0;0;0;0;0;28525;26586;0;0;0;0;0;0;26586;55111
"15";"Campania";11;29099;0;0;0;0;0;0;29099;27327;0;0;0;0;0;0;27327;56426
"15";"Campania";12;30105;0;0;0;0;0;0;30105;28024;0;0;0;0;0;0;28024;58129
"15";"Campania";13;30513;0;0;0;0;0;0;30513;29109;0;0;0;0;0;0;29109;59622
"15";"Campania";14;30805;0;0;0;0;0;0;30805;29470;0;0;0;0;0;0;29470;60275
"15";"Campania";15;31531;0;0;0;0;0;0;31531;30110;0;0;0;0;0;0;30110;61641
"15";"Campania";16;32074;1;1;0;0;0;0;32076;30005;1;0;0;0;0;0;30006;62082
"15";"Campania";17;32360;0;1;0;0;0;0;32361;30434;3;0;0;0;0;0;30437;62798
"15";"Campania";18;33721;4;1;0;0;0;0;33726;31394;11;0;0;0;0;0;31405;65131
"15";"Campania";19;33225;11;1;1;0;0;0;33238;31451;74;1;0;0;0;0;31526;64764
"15";"Campania";20;32679;25;1;0;0;0;0;32705;30756;123;2;1;1;0;0;30883;63588
"15";"Campania";21;33402;57;3;0;0;0;0;33462;30875;292;2;0;1;0;0;31170;64632
"15";"Campania";22;33698;129;2;1;1;0;0;33831;30833;530;4;1;1;0;0;31369;65200
"15";"Campania";23;33369;233;7;0;3;0;0;33612;30149;903;3;2;1;0;0;31058;64670
"15";"Campania";24;33000;455;13;1;0;0;0;33469;29393;1490;10;2;1;0;0;30896;64365
"15";"Campania";25;32247;722;7;0;4;0;0;32980;28478;2299;12;3;1;0;0;30793;63773
"15";"Campania";26;31771;1194;14;0;1;0;0;32980;27663;3317;25;6;6;0;0;31017;63997
"15";"Campania";27;30062;1901;10;1;8;0;0;31982;26544;4898;29;4;5;0;0;31480;63462
"15";"Campania";28;29698;2842;19;2;8;0;0;32569;24857;6545;67;11;7;1;0;31488;64057
"15";"Campania";29;28567;4192;26;3;13;1;0;32802;23430;8715;86;12;8;0;0;32251;65053
"15";"Campania";30;28071;5950;44;3;11;0;0;34079;22260;11545;115;22;8;2;0;33952;68031
"15";"Campania";31;26031;7666;57;7;9;0;0;33770;19825;13744;171;29;13;0;0;33782;67552
"15";"Campania";32;24144;9655;92;9;10;1;0;33911;17725;15525;225;36;21;1;0;33533;67444
"15";"Campania";33;22253;11343;120;18;15;1;0;33750;15796;17539;288;69;13;0;0;33705;67455
"15";"Campania";34;21053;13171;152;18;14;0;0;34408;14486;19649;367;72;27;1;0;34602;69010
"15";"Campania";35;18906;14679;215;18;23;0;0;33841;12477;20349;403;102;15;2;0;33348;67189
"15";"Campania";36;17003;16179;236;30;19;0;0;33467;11269;21408;498;111;21;0;0;33307;66774
"15";"Campania";37;16095;18268;286;37;31;1;0;34718;10456;22862;593;127;10;0;0;34048;68766
"15";"Campania";38;15144;19268;354;39;11;0;0;34816;9833;24595;683;187;20;0;0;35318;70134
"15";"Campania";39;14151;20754;407;36;15;1;0;35364;9040;25610;753;185;14;2;0;35604;70968
"15";"Campania";40;13671;22403;463;53;11;1;0;36602;8495;26721;815;246;7;1;0;36285;72887
"15";"Campania";41;12411;22655;527;84;17;1;0;35695;7975;27123;940;260;5;1;0;36304;71999
"15";"Campania";42;11985;23859;597;78;19;1;0;36539;7316;27884;1018;338;9;1;0;36566;73105
"15";"Campania";43;11369;24898;651;90;26;2;0;37036;7251;28958;1195;386;14;3;0;37807;74843
"15";"Campania";44;11067;26181;677;108;17;0;0;38050;6943;30178;1316;492;13;0;0;38942;76992
"15";"Campania";45;10640;27226;820;121;28;2;0;38837;6892;30869;1385;586;12;0;0;39744;78581
"15";"Campania";46;10479;28697;877;140;22;1;0;40216;6937;32123;1483;724;4;0;0;41271;81487
"15";"Campania";47;10394;30153;1028;158;28;0;1;41762;6734;33346;1609;820;11;0;0;42520;84282
"15";"Campania";48;9888;31526;1102;204;19;0;0;42739;6810;34910;1766;962;11;0;0;44459;87198
"15";"Campania";49;9147;31411;1178;226;26;0;0;41988;6336;34818;1755;1067;18;0;0;43994;85982
"15";"Campania";50;8607;31901;1189;272;24;1;0;41994;6100;35001;1859;1199;4;1;0;44164;86158
"15";"Campania";51;8166;32295;1282;306;20;1;0;42070;5956;35330;1964;1436;11;1;0;44698;86768
"15";"Campania";52;7425;32280;1295;334;30;0;0;41364;5713;34789;1993;1469;5;0;0;43969;85333
"15";"Campania";53;7055;33826;1294;381;21;0;0;42577;5575;35358;1964;1830;4;1;0;44732;87309
"15";"Campania";54;6570;33987;1317;422;15;1;0;42312;5375;35548;1957;1987;5;0;0;44872;87184
"15";"Campania";55;6214;34580;1379;456;15;0;0;42644;5351;35934;2108;2190;13;0;0;45596;88240
"15";"Campania";56;5800;35162;1435;610;19;0;0;43026;5254;35781;2027;2530;2;1;0;45595;88621
"15";"Campania";57;5386;35561;1429;602;22;0;0;43000;5012;35611;2011;2856;3;0;0;45493;88493
"15";"Campania";58;5239;36290;1442;722;21;0;0;43714;4936;35928;2039;3475;4;0;0;46382;90096
"15";"Campania";59;4545;33873;1349;790;19;0;0;40576;4583;33858;1858;3405;3;0;0;43707;84283
"15";"Campania";60;4067;33120;1271;816;18;0;1;39293;4366;32790;1746;3842;4;0;0;42748;82041
"15";"Campania";61;3638;32618;1154;906;19;0;0;38335;4052;31842;1693;4186;2;0;0;41775;80110
"15";"Campania";62;3395;31006;1147;974;16;0;0;36538;3867;30010;1531;4456;1;1;0;39866;76404
"15";"Campania";63;3011;30949;1027;1090;13;1;0;36091;3809;28828;1493;4859;6;0;0;38995;75086
"15";"Campania";64;2705;29199;936;1084;10;0;0;33934;3494;26983;1400;5065;2;0;0;36944;70878
"15";"Campania";65;2522;28640;963;1258;16;0;0;33399;3152;26346;1358;5417;1;0;0;36274;69673
"15";"Campania";66;2141;27176;842;1319;6;0;0;31484;2873;24898;1230;5814;2;0;0;34817;66301
"15";"Campania";67;2040;27727;813;1387;6;1;0;31974;2886;24255;1166;6429;2;0;0;34738;66712
"15";"Campania";68;1852;26987;705;1504;8;0;0;31056;2777;23718;1130;6901;0;1;0;34527;65583
"15";"Campania";69;1667;24686;660;1522;8;0;0;28543;2488;21108;950;6880;1;0;0;31427;59970
"15";"Campania";70;1517;23548;597;1557;10;0;0;27229;2397;19588;962;7254;3;0;0;30204;57433
"15";"Campania";71;1357;23385;547;1764;6;0;0;27059;2263;19071;870;7831;0;1;0;30036;57095
"15";"Campania";72;1299;23260;552;1887;3;0;0;27001;2325;18649;849;8633;2;0;0;30458;57459
"15";"Campania";73;1218;22717;468;2042;6;0;1;26452;2174;18084;783;9306;0;0;0;30347;56799
"15";"Campania";74;1137;22574;443;2375;3;0;0;26532;2260;17485;749;10276;2;0;0;30772;57304
"15";"Campania";75;1031;21085;426;2377;3;0;0;24922;2137;15779;649;10863;0;0;0;29428;54350
"15";"Campania";76;939;20621;369;2610;5;0;1;24545;1999;15032;580;11595;1;0;0;29207;53752
"15";"Campania";77;710;15992;272;2396;6;0;0;19376;1670;11409;462;9904;0;0;0;23445;42821
"15";"Campania";78;573;12992;221;2121;3;0;1;15911;1391;8974;359;9230;0;0;0;19954;35865
"15";"Campania";79;581;13228;200;2308;1;0;1;16319;1610;9058;332;10497;1;0;0;21498;37817
"15";"Campania";80;514;11954;186;2369;1;0;0;15024;1435;7793;329;10371;0;0;0;19928;34952
"15";"Campania";81;450;10576;168;2374;0;0;0;13568;1371;6789;270;10501;1;0;0;18932;32500
"15";"Campania";82;476;10774;127;2712;1;0;1;14091;1461;6651;253;11630;0;1;0;19996;34087
"15";"Campania";83;382;9672;125;2745;1;0;0;12925;1324;5784;223;11680;1;0;0;19012;31937
"15";"Campania";84;314;7965;104;2595;2;0;1;10981;1258;4592;176;10817;0;0;0;16843;27824
"15";"Campania";85;317;6854;74;2415;0;0;0;9660;1074;3574;191;10281;0;0;0;15120;24780
"15";"Campania";86;274;5371;55;2300;0;0;0;8000;962;2788;140;9452;0;0;0;13342;21342
"15";"Campania";87;211;4697;48;2280;0;0;0;7236;903;2315;119;9118;0;0;0;12455;19691
"15";"Campania";88;194;3639;29;1968;0;0;0;5830;819;1701;100;8112;0;0;0;10732;16562
"15";"Campania";89;155;2994;30;1837;0;0;0;5016;756;1366;93;7477;0;0;0;9692;14708
"15";"Campania";90;124;2275;19;1627;0;0;0;4045;573;988;73;6457;0;0;0;8091;12136
"15";"Campania";91;77;1676;11;1408;1;0;0;3173;535;757;58;5561;0;0;0;6911;10084
"15";"Campania";92;94;1246;10;1204;0;0;0;2554;471;518;48;4910;0;0;0;5947;8501
"15";"Campania";93;61;822;9;910;0;0;0;1802;386;344;41;3590;0;0;0;4361;6163
"15";"Campania";94;37;540;9;647;0;0;0;1233;278;241;30;2852;0;0;0;3401;4634
"15";"Campania";95;32;321;2;485;0;0;0;840;217;119;16;2105;0;0;0;2457;3297
"15";"Campania";96;22;186;1;365;0;0;0;574;158;91;12;1501;0;0;0;1762;2336
"15";"Campania";97;15;112;3;221;0;0;0;351;116;60;18;1115;0;0;0;1309;1660
"15";"Campania";98;12;65;2;160;0;0;0;239;80;29;7;733;0;0;0;849;1088
"15";"Campania";99;10;60;0;113;0;0;0;183;64;41;2;535;0;0;0;642;825
"15";"Campania";100;49;76;0;165;0;0;0;290;128;83;5;847;0;0;0;1063;1353
"15";"Campania";999;1298982;1330848;38025;70578;787;18;8;2739246;1149239;1352626;59895;308123;384;23;0;2870290;5609536
"08";"Emilia-Romagna";0;15176;0;0;0;0;0;0;15176;14562;0;0;0;0;0;0;14562;29738
"08";"Emilia-Romagna";1;15662;0;0;0;0;0;0;15662;14608;0;0;0;0;0;0;14608;30270
"08";"Emilia-Romagna";2;15742;0;0;0;0;0;0;15742;14806;0;0;0;0;0;0;14806;30548
"08";"Emilia-Romagna";3;16191;0;0;0;0;0;0;16191;15617;0;0;0;0;0;0;15617;31808
"08";"Emilia-Romagna";4;17313;0;0;0;0;0;0;17313;16076;0;0;0;0;0;0;16076;33389
"08";"Emilia-Romagna";5;17883;0;0;0;0;0;0;17883;16516;0;0;0;0;0;0;16516;34399
"08";"Emilia-Romagna";6;18433;0;0;0;0;0;0;18433;17475;0;0;0;0;0;0;17475;35908
"08";"Emilia-Romagna";7;19027;0;0;0;0;0;0;19027;17967;0;0;0;0;0;0;17967;36994
"08";"Emilia-Romagna";8;19418;0;0;0;0;0;0;19418;18477;0;0;0;0;0;0;18477;37895
"08";"Emilia-Romagna";9;19835;0;0;0;0;0;0;19835;18919;0;0;0;0;0;0;18919;38754
"08";"Emilia-Romagna";10;20663;0;0;0;0;0;0;20663;19291;0;0;0;0;0;0;19291;39954
"08";"Emilia-Romagna";11;20917;0;0;0;0;0;0;20917;19817;0;0;0;0;0;0;19817;40734
"08";"Emilia-Romagna";12;21781;0;0;0;0;0;0;21781;20275;0;0;0;0;0;0;20275;42056
"08";"Emilia-Romagna";13;21906;0;0;0;0;0;0;21906;20763;0;0;0;0;0;0;20763;42669
"08";"Emilia-Romagna";14;22006;0;0;0;0;0;0;22006;20572;0;0;0;0;0;0;20572;42578
"08";"Emilia-Romagna";15;21965;0;0;0;0;0;0;21965;20436;0;0;0;0;0;0;20436;42401
"08";"Emilia-Romagna";16;21725;0;1;0;0;0;0;21726;20243;0;0;0;0;0;0;20243;41969
"08";"Emilia-Romagna";17;21526;1;0;0;0;0;0;21527;19923;2;0;0;0;0;0;19925;41452
"08";"Emilia-Romagna";18;21623;2;0;0;0;0;0;21625;19873;8;0;0;0;0;0;19881;41506
"08";"Emilia-Romagna";19;21307;4;0;1;0;0;0;21312;19259;63;0;0;0;0;0;19322;40634
"08";"Emilia-Romagna";20;21520;19;0;0;0;0;0;21539;19330;152;0;1;0;0;0;19483;41022
"08";"Emilia-Romagna";21;21579;41;17;0;0;0;0;21637;19365;339;8;0;1;0;0;19713;41350
"08";"Emilia-Romagna";22;22312;102;17;1;0;0;0;22432;19309;703;30;0;2;0;0;20044;42476
"08";"Emilia-Romagna";23;21973;182;23;3;2;0;0;22183;18923;941;29;0;3;0;0;19896;42079
"08";"Emilia-Romagna";24;22526;368;39;1;2;0;0;22936;18256;1426;36;2;4;0;0;19724;42660
"08";"Emilia-Romagna";25;22107;569;27;1;5;0;0;22709;18557;1914;27;2;12;0;0;20512;43221
"08";"Emilia-Romagna";26;21807;902;48;1;2;0;0;22760;18169;2520;53;6;11;1;0;20760;43520
"08";"Emilia-Romagna";27;21455;1385;30;0;13;1;0;22884;17329;3406;87;2;14;2;0;20840;43724
"08";"Emilia-Romagna";28;21147;1840;48;0;11;0;0;23046;17205;4229;111;5;14;2;0;21566;44612
"08";"Emilia-Romagna";29;20886;2548;80;1;13;2;0;23530;16373;5272;125;6;16;2;0;21794;45324
"08";"Emilia-Romagna";30;20930;3582;94;2;17;0;1;24626;16501;6545;175;23;19;1;0;23264;47890
"08";"Emilia-Romagna";31;19947;4478;124;25;23;0;0;24597;15384;7511;243;25;32;1;1;23197;47794
"08";"Emilia-Romagna";32;19146;5535;149;17;31;1;0;24879;14750;8763;308;42;27;3;0;23893;48772
"08";"Emilia-Romagna";33;17952;6402;192;19;27;1;2;24595;13826;9660;395;32;38;5;0;23956;48551
"08";"Emilia-Romagna";34;17092;7462;228;16;29;0;0;24827;12769;10603;473;56;38;1;0;23940;48767
"08";"Emilia-Romagna";35;15763;8225;264;20;36;3;1;24312;12039;11391;573;60;50;3;0;24116;48428
"08";"Emilia-Romagna";36;15034;9062;349;25;45;3;0;24518;11239;12283;702;116;43;2;0;24385;48903
"08";"Emilia-Romagna";37;14773;10038;410;26;36;1;0;25284;11072;13052;860;124;46;4;0;25158;50442
"08";"Emilia-Romagna";38;14161;11063;467;37;28;1;0;25757;10655;13860;985;131;45;3;0;25679;51436
"08";"Emilia-Romagna";39;13897;11721;578;23;45;1;0;26265;10557;14383;1105;181;52;4;0;26282;52547
"08";"Emilia-Romagna";40;13530;12786;648;34;39;2;0;27039;10438;15053;1237;189;49;4;0;26970;54009
"08";"Emilia-Romagna";41;12856;13414;780;73;43;1;0;27167;9883;15568;1291;207;35;6;0;26990;54157
"08";"Emilia-Romagna";42;13064;14188;853;97;41;4;0;28247;9905;16198;1526;274;32;1;0;27936;56183
"08";"Emilia-Romagna";43;13007;14861;1045;97;42;1;0;29053;10034;17223;1708;308;35;1;0;29309;58362
"08";"Emilia-Romagna";44;13618;16114;1167;136;50;3;0;31088;10507;18190;1861;343;39;4;0;30944;62032
"08";"Emilia-Romagna";45;13778;16979;1321;123;43;3;0;32247;10560;19248;2218;394;38;2;0;32460;64707
"08";"Emilia-Romagna";46;13794;18269;1532;125;52;1;1;33774;10673;20197;2434;450;50;1;0;33805;67579
"08";"Emilia-Romagna";47;13866;19558;1825;157;52;1;1;35460;10659;21703;2735;497;37;2;0;35633;71093
"08";"Emilia-Romagna";48;14346;20633;1945;169;59;1;0;37153;10739;22484;2989;618;44;2;1;36877;74030
"08";"Emilia-Romagna";49;13392;21193;2133;152;56;2;0;36928;10282;22870;3162;646;44;0;0;37004;73932
"08";"Emilia-Romagna";50;12688;21871;2288;195;62;1;0;37105;9664;23199;3395;722;39;1;0;37020;74125
"08";"Emilia-Romagna";51;12072;22368;2530;191;72;0;0;37233;9336;23424;3579;862;38;0;0;37239;74472
"08";"Emilia-Romagna";52;11204;22277;2641;212;72;3;0;36409;8731;23489;3775;958;30;0;0;36983;73392
"08";"Emilia-Romagna";53;10903;22897;2782;206;58;1;0;36847;8357;23978;3894;1041;35;0;0;37305;74152
"08";"Emilia-Romagna";54;10151;23212;2893;263;60;2;1;36582;7748;23931;4000;1191;34;1;2;36907;73489
"08";"Emilia-Romagna";55;9363;23117;3078;320;63;1;2;35944;7303;23786;3946;1298;18;0;1;36352;72296
"08";"Emilia-Romagna";56;8931;23717;3131;355;60;1;0;36195;7032;23961;4081;1506;21;1;1;36603;72798
"08";"Emilia-Romagna";57;8105;23817;3168;389;51;1;2;35533;6377;24015;3999;1723;21;0;0;36135;71668
"08";"Emilia-Romagna";58;7619;24605;3225;419;57;0;1;35926;6203;24769;4137;1812;20;2;0;36943;72869
"08";"Emilia-Romagna";59;6528;23263;3038;468;54;0;1;33352;5726;23197;3882;1829;18;0;0;34652;68004
"08";"Emilia-Romagna";60;5806;22509;2953;485;44;0;3;31800;5018;22977;3681;2000;12;1;0;33689;65489
"08";"Emilia-Romagna";61;5340;22155;2811;594;50;1;0;30951;4652;22435;3530;2383;18;0;2;33020;63971
"08";"Emilia-Romagna";62;4723;21697;2649;644;39;0;4;29756;4199;21732;3555;2604;8;1;0;32099;61855
"08";"Emilia-Romagna";63;4295;21343;2584;696;39;0;1;28958;4080;21065;3086;2828;14;0;1;31074;60032
"08";"Emilia-Romagna";64;3795;20517;2324;747;37;1;1;27422;3642;19945;2978;3060;12;0;0;29637;57059
"08";"Emilia-Romagna";65;3622;20335;2230;760;35;1;1;26984;3310;20027;2799;3216;9;0;0;29361;56345
"08";"Emilia-Romagna";66;3111;20187;2141;888;28;0;0;26355;3018;19614;2624;3599;9;0;0;28864;55219
"08";"Emilia-Romagna";67;2877;19363;1921;915;32;0;0;25108;2755;18558;2463;3746;7;0;0;27529;52637
"08";"Emilia-Romagna";68;2528;18736;1675;999;19;0;0;23957;2436;18229;2253;4158;8;0;1;27085;51042
"08";"Emilia-Romagna";69;2307;17993;1530;1040;10;0;1;22881;2230;17130;2123;4250;8;0;0;25741;48622
"08";"Emilia-Romagna";70;2146;17420;1372;1146;21;0;2;22107;2021;16972;1884;4722;6;1;0;25606;47713
"08";"Emilia-Romagna";71;2007;17256;1338;1231;14;0;1;21847;1845;16329;1777;4962;5;0;0;24918;46765
"08";"Emilia-Romagna";72;1887;17974;1317;1361;14;0;1;22554;1717;16894;1791;5802;5;0;0;26209;48763
"08";"Emilia-Romagna";73;1784;18143;1253;1517;10;1;3;22711;1664;16497;1683;6426;3;0;0;26273;48984
"08";"Emilia-Romagna";74;1844;18956;1140;1743;11;1;0;23695;1604;17023;1619;7288;4;0;0;27538;51233
"08";"Emilia-Romagna";75;1762;18813;1084;1877;7;1;0;23544;1467;16010;1451;7831;1;0;1;26761;50305
"08";"Emilia-Romagna";76;1600;18409;965;2090;10;0;0;23074;1423;15670;1370;8842;2;0;0;27307;50381
"08";"Emilia-Romagna";77;1091;12338;670;1599;3;0;0;15701;954;10521;917;6852;2;0;0;19246;34947
"08";"Emilia-Romagna";78;1172;13635;623;1903;1;0;1;17335;1080;11085;892;8137;1;0;0;21195;38530
"08";"Emilia-Romagna";79;1185;12968;549;2037;4;1;0;16744;1069;10100;825;8726;0;1;0;20721;37465
"08";"Emilia-Romagna";80;1086;12068;480;2078;8;0;0;15720;1117;9213;730;9045;2;0;0;20107;35827
"08";"Emilia-Romagna";81;1127;11754;481;2294;8;1;0;15665;1075;8591;688;9876;0;0;0;20230;35895
"08";"Emilia-Romagna";82;1168;11869;389;2560;1;0;0;15987;1140;8533;635;11480;1;0;0;21789;37776
"08";"Emilia-Romagna";83;1081;10975;335;2683;5;0;0;15079;1064;7511;591;11761;0;0;0;20927;36006
"08";"Emilia-Romagna";84;933;10182;296;2684;1;0;0;14096;987;6382;515;12086;0;0;0;19970;34066
"08";"Emilia-Romagna";85;822;8341;212;2571;0;0;0;11946;857;4649;390;11190;1;0;0;17087;29033
"08";"Emilia-Romagna";86;654;6597;164;2315;1;0;0;9731;730;3585;328;10466;0;0;0;15109;24840
"08";"Emilia-Romagna";87;639;6199;130;2386;2;0;0;9356;720;2922;276;10887;0;0;0;14805;24161
"08";"Emilia-Romagna";88;528;5032;120;2274;1;0;0;7955;668;2289;224;10323;0;0;0;13504;21459
"08";"Emilia-Romagna";89;376;4024;84;2018;1;0;0;6503;614;1622;180;9083;0;0;0;11499;18002
"08";"Emilia-Romagna";90;344;2966;58;1740;0;0;0;5108;492;1093;115;8168;0;0;0;9868;14976
"08";"Emilia-Romagna";91;289;2416;32;1595;0;0;0;4332;501;753;118;7224;0;0;0;8596;12928
"08";"Emilia-Romagna";92;212;1822;40;1390;0;0;1;3465;424;600;102;6748;0;0;0;7874;11339
"08";"Emilia-Romagna";93;153;1223;19;1111;0;0;0;2506;342;329;59;5226;0;0;0;5956;8462
"08";"Emilia-Romagna";94;134;799;16;840;1;0;0;1790;286;193;38;4219;0;0;0;4736;6526
"08";"Emilia-Romagna";95;66;551;9;665;0;0;0;1291;212;129;37;3418;0;0;0;3796;5087
"08";"Emilia-Romagna";96;49;286;3;481;0;0;0;819;186;84;21;2563;0;0;0;2854;3673
"08";"Emilia-Romagna";97;32;183;4;324;0;0;0;543;165;45;21;1913;0;0;0;2144;2687
"08";"Emilia-Romagna";98;22;123;3;259;0;0;0;407;96;30;10;1359;0;0;0;1495;1902
"08";"Emilia-Romagna";99;11;50;2;144;0;0;0;207;69;12;5;897;0;0;0;983;1190
"08";"Emilia-Romagna";100;20;66;1;223;0;0;0;310;117;13;6;1417;0;0;0;1553;1863
"08";"Emilia-Romagna";999;1073549;952943;81215;61307;1908;51;33;2171006;919286;962900;114564;268463;1282;66;11;2266572;4437578
"06";"Friuli-Venezia Giulia";0;3760;0;0;0;0;0;0;3760;3541;0;0;0;0;0;0;3541;7301
"06";"Friuli-Venezia Giulia";1;3748;0;0;0;0;0;0;3748;3606;0;0;0;0;0;0;3606;7354
"06";"Friuli-Venezia Giulia";2;3871;0;0;0;0;0;0;3871;3761;0;0;0;0;0;0;3761;7632
"06";"Friuli-Venezia Giulia";3;3947;0;0;0;0;0;0;3947;3760;0;0;0;0;0;0;3760;7707
"06";"Friuli-Venezia Giulia";4;4136;0;0;0;0;0;0;4136;3907;0;0;0;0;0;0;3907;8043
"06";"Friuli-Venezia Giulia";5;4342;0;0;0;0;0;0;4342;4134;0;0;0;0;0;0;4134;8476
"06";"Friuli-Venezia Giulia";6;4540;0;0;0;0;0;0;4540;4319;0;0;0;0;0;0;4319;8859
"06";"Friuli-Venezia Giulia";7;4534;0;0;0;0;0;0;4534;4361;0;0;0;0;0;0;4361;8895
